Booking ID,Customer ID,Booking Value_fill_scaled,apparent_temperature_dropoff_scaled,Ride Distance_fill_scaled,dew_point_2m_scaled,temperature_2m_dropoff_scaled,precipitation_dropoff_log_scaled,rain_dropoff_log_scaled,dew_point_2m_dropoff_scaled,apparent_temperature_scaled,pick_station_latitude,wind_speed_10m_scaled,drop_station_longitude,temperature_2m_scaled,snowfall_dropoff_log_scaled,pick_longitude,snowfall_log_scaled,relative_humidity_2m_scaled,drop_latitude,drop_longitude,pick_station_longitude,precipitation_log_scaled
"""CNR2007869""","""CID5633406""",0.7496779,0.36301368,-1.3231446,0.2986111,0.5981308,0.0,0.0,0.40136054,0.33834586,28.641645,2.0,77.1551,0.6354167,0.0,73.87416,0.0,-0.41860464,28.410763,77.307076,77.2388,0.0
"""CNR2156565""","""CID2667289""",0.013829263,-1.1438357,0.001991443,0.0625,-1.2336448,0.0,0.0,-0.4489796,-0.56390977,22.16404,-0.26666668,79.523674,-0.65625,0.0,77.09247,0.0,0.3488372,28.652773,77.09812,87.09006,0.0
"""CNR2405936""","""CID3033237""",15.586311,0.034246575,-0.5880053,0.7361111,0.12149533,0.18232156,0.18232156,0.33333334,0.90225565,22.571953,-0.16666667,77.567856,0.6770833,0.0,83.94715,0.0,0.069767445,28.567593,77.1644,88.34913,0.09531018
"""CNR3676892""","""CID3627343""",0.013549859,0.7191781,-0.001031591,0.6875,0.682243,0.0,0.0,0.7823129,0.7744361,28.6626,0.3,77.3,0.7395833,0.0,77.08396,0.0,-0.046511628,28.655672,77.22989,77.23378,0.0
"""CNR5458734""","""CID6189616""",-1.1810151,-0.17123288,-1.0966585,-0.30555555,-0.19626169,0.0,0.0,0.37414965,-0.91729325,29.01947,-0.68333334,78.38202,-0.9791667,0.0,77.13364,0.0,0.093023255,28.594193,77.294624,76.96821,0.0
"""CNR1589240""","""CID1303460""",0.025039341,0.9315069,0.0,0.097222224,1.5233645,0.0,0.0,-0.50340134,1.0225564,10.727921,0.43333334,76.82729,1.3958334,0.0,77.022766,0.0,-0.9302326,28.676851,77.22503,79.0172,0.0
"""CNR2591343""","""CID3555537""",1.051658,-0.45890412,0.9304296,-0.090277776,-0.45794392,0.0,0.0,0.054421768,-0.49624062,28.48333,0.28333333,77.12725,-0.41666666,0.0,77.267715,0.0,-0.11627907,28.203962,76.858475,77.3,0.0
"""CNR7306473""","""CID1055871""",0.7496779,0.006849315,-0.6451912,0.39583334,-0.13084112,0.0,0.0,0.5510204,-0.18796992,22.74059,-0.38333333,81.80438,-0.38541666,0.0,77.1195,0.0,0.6511628,28.610394,77.213104,88.37049,0.0
"""CNR3160550""","""CID5662291""",0.003027254,-1.3767123,-0.000467298,-0.5208333,-1.5327103,0.0,0.0,-0.3877551,-1.5338346,28.6626,-0.05,77.09445,-1.6770834,0.0,77.21307,0.0,0.5116279,28.708155,77.18891,77.23378,0.0
"""CNR6156862""","""CID4236700""",-0.6216093,0.5205479,-1.5872529,0.6944444,0.26168224,0.0,0.0,0.8367347,0.41353384,26.14163,-0.25,77.267715,0.1875,0.0,77.13942,0.0,0.5116279,28.594193,77.294624,91.78166,0.09531018
"""CNR3562373""","""CID4221431""",0.4179947,0.32876712,-0.35474724,0.7083333,0.24299066,0.18232156,0.18232156,0.8095238,0.56390977,22.559671,0.45,81.77163,0.4375,0.0,72.96475,0.0,0.25581396,11.418889,76.71162,88.35259,1.7749523
"""CNR4429417""","""CID3555272""",0.013549859,-0.33561644,-0.001031591,0.7638889,-0.06542056,0.0,0.0,-0.53061223,0.45864663,12.24375,-0.35,81.77472,0.16666667,0.0,77.027115,0.0,0.6511628,28.599482,77.226006,79.84308,0.0
"""CNR7954374""","""CID8191464""",0.003027254,1.0479453,-0.000467298,0.21527778,1.5794393,0.0,0.0,0.3605442,1.112782,28.646313,3.3833334,77.19546,1.7708334,0.0,77.03397,0.0,-1.0,27.42397,77.09922,77.306725,0.0
"""CNR4802187""","""CID6808820""",-0.01214276,0.3219178,-0.016104063,0.45833334,0.028037382,0.09531018,0.09531018,0.78911567,0.15789473,25.25844,-0.016666668,77.08174,0.072916664,0.0,77.027115,0.0,0.23255815,28.64031,77.093506,75.74622,0.0
"""CNR7067644""","""CID5952686""",2.5467076,-0.21232876,-0.98379165,-0.8263889,0.19626169,0.0,0.0,-0.8979592,-0.38345864,28.54532,0.016666668,77.08732,0.020833332,0.0,72.89289,0.0,-1.0232558,28.67318,77.1215,77.12725,0.0
"""CNR3581117""","""CID6469465""",0.025039341,-0.1780822,0.0,0.36805555,-0.21495327,0.0,0.0,0.5510204,0.45864663,22.998156,0.56666666,76.45432,0.625,0.0,76.858475,0.0,-0.3488372,29.25728,78.3989,72.61627,0.0
"""CNR2201391""","""CID4170318""",-1.6859657,0.7191781,0.9394589,0.5972222,0.62616825,0.0,0.0,0.8027211,0.57894737,28.65335,2.1166666,78.3989,0.6979167,0.0,77.1195,0.0,-0.13953489,28.6434,77.33814,77.18854,0.0
"""CNR3022836""","""CID7647352""",0.23482639,0.05479452,-0.007117448,-0.39583334,0.028037382,0.0,0.0,0.48979592,-1.2706767,27.888742,-0.15,80.19941,-1.375,0.0,85.17962,0.0,0.37209302,17.409283,78.45524,78.06266,0.0
"""CNR6354729""","""CID1490598""",-0.19091618,-1.0890411,-0.77611667,-0.4027778,-1.1775701,0.0,0.0,-0.26530612,-1.2330827,28.565979,-0.03333333,77.25323,-1.3125,0.0,84.01542,0.0,0.27906978,28.466677,77.51005,77.25081,0.0
"""CNR5487620""","""CID3224714""",0.013829263,0.31506848,0.001991443,0.5902778,0.8037383,0.0,0.0,-0.23809524,0.32330826,21.511913,0.93333334,75.79013,0.27083334,0.0,77.06822,0.0,0.23255815,26.82399,75.54525,70.463905,0.0
"""CNR4834960""","""CID9043381""",0.025039341,1.0068493,0.0,0.6875,0.97196263,0.0,0.0,0.829932,0.33082706,26.508131,0.1,77.19498,0.114583336,0.0,77.59341,0.0,0.5813953,28.462242,77.03112,90.52478,0.8329091
"""CNR1453671""","""CID7393907""",-0.1810152,0.43150684,-0.5263048,-0.4513889,0.90654206,0.0,0.0,-0.4217687,0.6766917,27.09166,1.05,77.08953,1.2708334,0.0,77.22911,0.0,-1.1627907,28.567593,77.1644,81.77472,0.0
"""CNR1997313""","""CID1989316""",0.051658075,0.49315068,-1.3464704,0.5972222,0.46728972,0.0,0.0,0.5782313,0.36090225,28.98153,0.016666668,77.09597,0.22916667,0.0,77.146126,0.0,0.27906978,28.436377,77.07219,77.71799,0.0
"""CNR6792516""","""CID6944663""",0.013829263,0.5,0.001991443,0.6458333,0.6168224,0.0,0.0,0.21088435,0.57894737,22.571953,-0.6333333,77.093506,0.41666666,0.0,77.34444,0.0,0.18604651,28.61604,77.24721,88.34913,0.09531018
"""CNR3475103""","""CID8778502""",-0.6364607,0.10273973,0.15315343,0.45833334,-0.14018692,0.0,0.0,0.61904764,-0.015037594,12.24375,-0.36666667,76.59473,-0.19791667,0.0,77.017136,0.0,0.53488374,28.555119,77.1706,79.84308,0.0
"""CNR8591685""","""CID2244577""",0.013549859,-1.2328767,-0.001031591,-0.4375,-1.3457944,0.0,0.0,-0.21768707,-1.443609,25.37841,-0.26666668,77.093506,-1.6041666,0.0,77.35616,0.0,0.60465115,28.641645,77.2388,81.5113,0.0
"""CNR5488004""","""CID3535275""",0.013549859,0.55479455,-0.001031591,0.7083333,0.42990655,0.09531018,0.09531018,0.7414966,0.38345864,22.16404,0.8333333,77.20419,0.21875,0.0,79.66586,0.0,0.4883721,17.37114,78.4231,87.09006,0.4054651
"""CNR9135104""","""CID2792010""",-0.7057677,-0.84246576,1.7656441,-0.2847222,-0.93457943,0.0,0.0,-0.027210884,-1.1804512,28.616184,0.75,77.09922,-1.2291666,0.0,80.19941,0.0,0.39534885,27.01663,82.2556,77.1093,0.0
"""CNR8746752""","""CID2842907""",0.025039341,0.8835617,0.0,0.7152778,0.7757009,0.0,0.0,0.8367347,0.924812,28.61262,-0.5,77.2586,0.8541667,0.0,76.93171,0.0,-0.11627907,28.652773,77.09812,77.23014,0.0
"""CNR7565966""","""CID3274982""",-0.9136885,0.21232876,-0.83480746,0.5347222,0.28037384,0.0,0.0,0.6258503,-0.11278196,17.74276,2.35,78.71482,-0.15625,0.0,70.463905,0.0,0.627907,30.15834,74.92835,83.32879,1.2809339
"""CNR3153684""","""CID1484616""",2.0516582,-0.5273973,1.7912272,-0.7152778,-0.25233644,0.0,0.0,-0.70068026,-0.57894737,28.48333,-0.11666667,77.23971,-0.29166666,0.0,79.0356,0.0,-0.8372093,18.587704,73.73794,77.3,0.0
"""CNR2805764""","""CID6780423""",0.8536383,0.37671232,-0.3457179,0.5138889,0.3084112,0.0,0.0,0.63265306,0.35338345,28.467205,0.05,77.13364,0.30208334,0.0,77.31175,0.0,0.093023255,26.37442,79.66586,77.077545,0.0
"""CNR6675540""","""CID6794490""",-1.8443816,0.38356164,-0.5398488,-0.3888889,1.0841122,0.0,0.0,-0.24489796,0.37593985,28.664396,3.1,77.13364,1.1875,0.0,79.0172,0.0,-1.1395348,28.707901,77.12597,77.21225,0.0
"""CNR1896542""","""CID5513955""",0.3140343,0.7876712,-0.18318968,0.5833333,0.6542056,0.0,0.0,0.81632656,0.6917293,28.54337,0.6333333,81.44851,0.7395833,0.0,77.19546,0.0,-0.18604651,27.208864,78.02296,77.20505,0.0
"""CNR3535429""","""CID9073597""",1.7645293,-0.32876712,-0.26069155,-0.104166664,-0.40186915,0.0,0.0,0.088435374,-0.69924814,28.672407,0.68333334,77.14454,-0.65625,0.0,88.32989,0.0,0.093023255,16.278538,80.38091,77.16764,0.0
"""CNR6265507""","""CID8684016""",-1.6364608,0.09589041,-1.2772454,0.49305555,-0.1495327,0.09531018,0.09531018,0.6462585,-0.060150377,28.429296,0.16666667,77.25133,-0.23958333,0.0,72.89289,0.0,0.6511628,29.99021,77.33438,77.10534,0.0
"""CNR7388717""","""CID8617999""",-0.0721043,-0.8150685,0.6091354,-0.27083334,-0.8317757,0.0,0.0,-0.054421768,-1.2406015,30.46431,0.2,77.017136,-1.3645834,0.0,77.22258,0.0,0.60465115,28.61262,77.23014,74.191,0.0
"""CNR1673179""","""CID7689199""",-0.93349046,-0.51369864,-0.05978863,-0.6805556,-0.21495327,0.0,0.0,-0.8367347,-0.60902256,28.56686,0.31666666,77.09922,-0.3125,0.0,78.45524,0.0,-0.7906977,23.06477,78.92779,77.20781,0.0
"""CNR8083244""","""CID2110131""",-1.4582429,0.44520548,0.8386312,-0.5416667,0.8317757,0.0,0.0,-0.10204081,0.02255639,28.652094,1.4833333,78.38202,0.625,0.0,77.12725,0.0,-1.0465117,28.64031,77.093506,77.23724,0.0
"""CNR5570472""","""CID8749766""",-0.037450835,0.34931508,0.55420685,0.5555556,0.317757,0.0,0.0,0.585034,0.33834586,28.36005,0.6333333,75.76884,0.30208334,0.0,77.03112,0.0,0.1627907,28.67079,77.31175,76.94139,0.0
"""CNR7685252""","""CID7295546""",0.003027254,0.6369863,-0.000467298,0.4027778,0.7570093,0.0,0.0,0.53741497,0.6766917,28.503868,1.4833333,77.184494,0.8645833,0.0,77.36168,0.0,-0.4651163,28.63476,77.29081,77.08123,0.0
"""CNR4082490""","""CID2720595""",1.111064,0.2260274,0.49777344,-0.2361111,0.6168224,0.0,0.0,-0.10204081,0.24812031,28.685629,1.0,77.2388,0.75,0.0,79.523674,0.0,-0.90697676,22.725468,75.89075,77.400276,0.0
"""CNR2865475""","""CID2998313""",0.013549859,0.5205479,-0.001031591,0.7291667,0.3364486,0.0,0.0,0.82312924,0.68421054,28.56755,0.4,77.57186,0.5729167,0.0,80.03546,0.0,0.13953489,28.48434,77.10687,77.18559,0.0
"""CNR1226141""","""CID9096814""",0.21007392,0.25342464,-0.76483,0.5,0.71028036,0.0,0.0,-0.027210884,0.16541353,12.51609,-0.6666667,77.43225,-0.010416667,0.0,76.47899,0.0,0.37209302,18.432281,79.13572,78.48685,0.0
"""CNR5496925""","""CID3470445""",-2.1166587,0.1849315,1.0124462,0.5416667,0.19626169,0.0,0.0,0.40136054,0.33082706,25.601805,-0.35,77.71799,0.20833333,0.0,77.25673,0.0,0.23255815,26.895405,75.76884,85.114876,0.0
"""CNR2309633""","""CID2079087""",-0.31467855,0.17123288,-0.64293385,0.15277778,0.18691589,0.0,0.0,0.27891156,0.13533835,28.650978,-0.65,77.09678,0.1875,0.0,76.95247,0.0,-0.27906978,28.6434,77.33814,77.12061,0.0
"""CNR2581388""","""CID6135403""",-1.4928964,-0.13013698,-0.7971852,-0.43055555,0.3364486,0.0,0.0,-0.44217688,0.32330826,22.95078,1.5833334,79.87257,0.8958333,0.0,75.70859,0.0,-1.0697675,28.489101,77.01119,79.184,0.0
"""CNR7656058""","""CID1780735""",-0.9037875,-0.42465752,-0.27047336,-0.41666666,-0.3084112,0.0,0.0,-0.2857143,-0.5413534,28.67318,-0.55,77.294624,-0.39583334,0.0,77.13364,0.0,-0.5116279,28.707901,77.12597,77.1215,0.0
"""CNR8741273""","""CID1691208""",3.442747,-0.0890411,-0.38108283,-0.2638889,0.3084112,0.0,0.0,-0.11564626,-0.14285715,28.666765,2.2,77.24021,0.33333334,0.0,80.26611,0.0,-0.76744187,28.617956,77.27942,77.22911,0.0
"""CNR8055371""","""CID1040812""",0.013549859,-0.4520548,-0.001031591,0.041666668,-0.42056075,0.0,0.0,-0.13605443,-0.2706767,25.849085,-0.76666665,80.96581,-0.28125,0.0,77.22503,0.0,-0.069767445,28.633192,77.290405,85.17962,0.0
"""CNR6297864""","""CID2642155""",1.1853215,-0.5205479,1.2095869,-0.14583333,-0.5420561,0.0,0.0,-0.027210884,-0.68421054,28.466677,-0.38333333,77.23378,-0.7083333,0.0,77.22989,0.0,0.069767445,28.535017,77.2641,77.51005,0.0
"""CNR9066953""","""CID9062877""",-0.013278072,0.17123288,0.028481131,-0.013888889,0.42990655,0.0,0.0,0.054421768,0.16541353,28.567411,0.26666668,77.192215,0.44791666,0.0,72.86011,0.0,-0.627907,19.043203,73.02278,77.23981,0.0
"""CNR2317504""","""CID9795989""",-1.1364608,-0.6438356,-0.10945003,-1.2013888,-0.2897196,0.0,0.0,-0.99319726,-0.7293233,28.649773,1.05,77.15474,-0.27083334,0.0,77.267715,0.0,-1.1395348,28.452032,77.007195,77.13364,0.0
"""CNR1275855""","""CID7547321""",2.0516582,-0.19863014,1.4323107,-0.24305555,0.06542056,0.0,0.0,-0.33333334,-0.60150373,31.21448,-0.21666667,77.09922,-0.5208333,0.0,72.53363,0.0,-0.23255815,28.690004,77.219734,75.19563,0.0
"""CNR4292048""","""CID9180579""",0.003027254,-0.061643835,-0.000467298,0.5763889,0.11214954,0.0,0.0,0.06122449,0.23308271,12.24375,-0.48333332,77.03057,0.03125,0.0,77.51005,0.0,0.4651163,28.669952,77.09568,79.84308,0.0
"""CNR6404844""","""CID1914288""",0.013829263,0.96575344,0.001991443,0.6805556,0.95327103,0.0,0.0,0.81632656,1.0,28.569586,0.3,77.227844,1.0729166,0.0,77.2586,0.0,-0.30232558,28.660906,77.227715,77.18975,0.0
"""CNR3237322""","""CID7324659""",-1.2206192,0.006849315,-0.79643273,-0.5694444,0.48598132,0.0,0.0,-0.7482993,0.007518797,25.25844,0.46666667,77.08664,0.5208333,0.0,77.09568,0.0,-1.0465117,28.459343,77.072655,75.74622,0.0
"""CNR8418048""","""CID9451484""",-1.7552726,-0.4178082,-0.44955537,-0.25694445,-0.3084112,0.0,0.0,-0.2857143,-0.44360903,25.89919,-0.98333335,77.21148,-0.375,0.0,77.12095,0.0,-0.3488372,16.241194,80.03546,81.79523,0.0
"""CNR1367387""","""CID3978261""",0.0,-0.48630136,0.001143475,-0.30555555,-0.2897196,0.0,0.0,-0.44217688,-0.5864662,29.99021,0.98333335,77.27942,-0.46875,0.0,77.21239,0.0,-0.3488372,28.65335,77.18854,77.33438,0.0
"""CNR6233075""","""CID7381237""",-0.013278072,0.89726025,0.028481131,0.6597222,0.78504676,0.0,0.0,0.79591835,0.9097744,28.651484,-0.8833333,77.213104,0.84375,0.0,77.18975,0.0,-0.1627907,28.625849,77.23378,77.238174,0.4054651
"""CNR5852820""","""CID6925799""",-0.43844095,0.5684931,1.0320097,0.7291667,0.35514018,0.0,0.0,0.8503401,0.5864662,28.626343,-0.2,77.23809,0.39583334,0.0,77.10718,0.0,0.3255814,28.614937,77.022766,77.24662,0.0
"""CNR7139754""","""CID3488988""",-1.6414112,-0.9315069,-0.33443123,0.20833333,-0.99065423,0.0,0.0,-0.36734694,-0.02255639,12.936003,1.15,77.71799,0.13541667,0.0,82.31107,0.0,-0.18604651,25.142712,78.39429,80.19941,0.0
"""CNR3683213""","""CID9282269""",-0.01214276,-0.94520545,-0.016104063,-0.5833333,-0.94392526,0.0,0.0,-0.44217688,-1.2030075,28.48434,-0.53333336,77.022766,-1.25,0.0,77.31169,0.0,-0.069767445,28.51489,77.267715,77.10687,0.0
"""CNR2072263""","""CID5802992""",-0.013278072,-1.3972603,0.028481131,-0.8472222,-1.5514019,0.0,0.0,-0.414966,-1.0751879,23.052382,0.15,77.23014,-0.9166667,0.0,77.1215,0.0,-0.627907,28.65335,77.18854,72.53363,0.0
"""CNR2450578""","""CID6110681""",-1.6909162,-0.82191783,1.463161,-0.11805556,-0.8317757,0.0,0.0,-0.292517,-0.8120301,25.142712,0.06666667,77.2875,-0.8541667,0.0,82.54485,0.0,0.27906978,28.685629,77.400276,78.39429,0.26236427
"""CNR8118494""","""CID3405330""",0.8536383,0.23972602,-1.0770949,0.5902778,-0.018691588,0.47000363,0.47000363,0.72789115,0.21804512,28.98153,-0.65,77.21225,-0.020833332,0.0,72.89289,0.0,0.55813956,33.55273,74.34525,77.71799,0.0
"""CNR2150480""","""CID2872698""",0.40314323,-0.47945204,1.5384055,-0.7361111,-0.20560747,0.0,0.0,-0.68707484,-0.5413534,28.669952,-0.35,77.185616,-0.26041666,0.0,75.397575,0.0,-0.8604651,17.34769,78.55757,77.09568,0.0
"""CNR2739499""","""CID5662980""",2.0021532,0.7876712,-1.4156953,0.6944444,0.6168224,0.18232156,0.18232156,0.8027211,0.8270677,28.599482,-0.33333334,77.290405,0.6770833,0.0,82.13893,0.0,0.023255814,28.50948,77.091515,77.226006,0.18232156
"""CNR6781017""","""CID3379092""",-0.40378746,-0.15753424,-0.82276833,0.2777778,0.037383176,0.0,0.0,0.040816326,-0.04511278,26.5088,-0.45,77.22558,-0.09375,0.0,77.1706,0.0,0.11627907,28.686014,77.43225,81.49035,0.0
"""CNR8441962""","""CID4601601""",0.8288858,0.2739726,-1.1455674,0.38194445,0.21495327,0.0,0.0,0.6122449,0.42857143,28.516466,0.26666668,77.09922,0.53125,0.0,77.09427,0.0,-0.27906978,28.6167,77.24135,77.03397,0.09531018
"""CNR3632037""","""CID1053366""",0.025039341,-1.1369863,0.0,-0.375,-0.99065423,0.0,0.0,-1.0544218,-0.082706764,28.646313,0.28333333,75.70859,0.30208334,0.0,77.21854,0.0,-0.8372093,27.7106,77.08396,77.306725,0.0
"""CNR3790198""","""CID7122515""",0.0,-1.0821918,0.001143475,-0.4861111,-1.1775701,0.0,0.0,-0.13605443,-0.9097744,24.09749,0.31666666,77.27787,-0.8020833,0.0,77.18891,0.0,-0.3255814,28.4121,77.04708,77.2684,0.0
"""CNR8798436""","""CID8159395""",0.013829263,0.5890411,0.001991443,-0.097222224,1.364486,0.0,0.0,-0.6530612,0.66917294,22.559118,-0.6166667,77.19546,1.125,0.0,77.22911,0.0,-0.95348835,27.208864,78.02296,72.96105,0.0
"""CNR6007672""","""CID3177798""",-0.72061914,-0.45890412,0.25924823,-0.38194445,-0.3084112,0.0,0.0,-0.2585034,-0.9849624,28.495298,-0.8,75.89075,-1.0520834,0.0,77.51005,0.0,0.046511628,25.46445,80.34791,77.15298,0.0
"""CNR1494215""","""CID6432137""",-0.81467855,-0.01369863,-0.16964567,-0.43055555,0.38317758,0.0,0.0,-0.34013605,-0.067669176,28.564404,1.1833333,77.24721,0.42708334,0.0,77.71799,0.0,-0.9302326,27.16804,78.00002,77.23425,0.0
"""CNR5380218""","""CID1027435""",0.5615591,-0.8287671,-1.0951536,-0.25,-0.7943925,0.0,0.0,-0.054421768,-1.0150375,29.933502,1.8833333,77.12799,-0.90625,0.0,82.06294,0.0,0.093023255,28.539013,77.22837,78.135925,0.47000363
"""CNR8148350""","""CID6183740""",-2.1562626,0.4178082,-0.101925574,0.5486111,0.34579438,0.09531018,0.09531018,0.67346936,0.41353384,28.6626,0.4,77.08732,0.38541666,0.0,80.91123,0.0,0.069767445,28.97759,79.0356,77.23378,0.09531018
"""CNR7565018""","""CID1858196""",-0.6711142,-0.8561644,0.023732817,-0.4236111,-0.93457943,0.0,0.0,-0.108843535,-0.9398496,26.32458,-0.53333336,80.96581,-0.9375,0.0,77.202965,0.0,-0.11627907,28.631678,77.21962,87.86786,0.0
"""CNR4354986""","""CID3753346""",-0.5077479,0.26027396,0.78821737,-0.6180556,0.8785047,0.0,0.0,-0.47619048,0.24812031,28.594776,1.5666667,77.2048,0.96875,0.0,83.94715,0.0,-1.1860465,28.546103,77.19498,77.18921,0.0
"""CNR9222307""","""CID5535624""",0.6457175,-1.650685,-1.0808572,-0.4861111,-1.8691589,0.0,0.0,-0.5714286,-1.5338346,25.72883,-0.1,78.135925,-1.7083334,0.0,77.51005,0.0,0.627907,28.579315,77.05582,85.50748,0.0
"""CNR3302267""","""CID5214440""",-1.839431,0.60958904,0.5286237,0.6875,0.92523366,0.0,0.0,0.42857143,0.57894737,26.16234,1.8833333,78.71482,0.6145833,0.0,88.37049,0.0,0.046511628,28.679125,77.09597,86.38792,0.0
"""CNR2444441""","""CID5937650""",-0.21071815,-0.23287672,1.1539059,-0.104166664,0.21495327,0.0,0.0,-0.7619048,0.007518797,18.587704,0.55,77.154465,0.3125,0.0,77.017136,0.0,-0.627907,28.633667,77.36926,73.73794,0.0
"""CNR6974644""","""CID6940855""",-1.1067578,0.24657534,-1.3765682,0.6319444,0.037383176,0.53062826,0.53062826,0.75510204,0.21804512,28.67082,-0.15,77.14844,-0.010416667,0.0,88.372955,0.0,0.627907,28.679253,77.3245,77.27208,0.0
"""CNR5010137""","""CID2999205""",-1.2701241,-1.1232877,-1.5962822,-0.5902778,-1.1962616,0.0,0.0,-0.414966,-1.3233082,28.489124,0.4,77.21135,-1.3229166,0.0,81.77472,0.0,-0.023255814,28.655447,77.14844,77.13805,0.0
"""CNR6081752""","""CID9897715""",0.0,-0.79452056,0.001143475,-0.5625,-0.7757009,0.0,0.0,-0.3265306,-0.65413535,25.448442,0.06666667,79.5027,-0.4375,0.0,77.30754,0.0,-0.627907,28.64673,77.31529,81.83903,0.0
"""CNR1663041""","""CID4982390""",0.013829263,0.11643836,0.001991443,-0.4375,0.37383178,0.0,0.0,-0.034013607,-0.8270677,33.70466,-0.51666665,76.94139,-0.78125,0.0,77.2388,0.0,-0.27906978,28.627531,77.24021,73.80217,0.0
"""CNR9299800""","""CID9428095""",0.003027254,-0.11643836,-0.000467298,-0.44444445,0.0,0.0,0.0,0.1632653,-0.99248123,28.36005,-0.8833333,77.93497,-1.0416666,0.0,77.20781,0.0,-0.069767445,28.482359,77.094734,76.94139,0.0
"""CNR4019832""","""CID8583559""",-0.45824292,-0.89726025,-1.3585094,-1.2916666,-0.90654206,0.0,0.0,-0.33333334,-2.0225563,32.69978,-0.95,77.09427,-2.2291667,0.0,84.76217,0.0,-0.20930232,25.49781,82.15916,75.49758,0.0
"""CNR7526138""","""CID7818428""",-0.5077479,-0.5068493,1.4541316,-0.8055556,-0.26168224,0.0,0.0,-0.6530612,-0.60150373,28.549183,-0.15,77.25216,-0.30208334,0.0,78.06266,0.0,-0.90697676,12.936003,80.19941,77.25323,0.0
"""CNR6857336""","""CID8819032""",1.5269057,0.1849315,1.0342671,0.5902778,-0.11214954,1.3350011,1.3350011,0.7210884,0.17293233,28.653786,-1.0166667,77.27576,-0.114583336,0.0,88.372955,0.0,0.6744186,28.574104,77.19546,77.31225,1.0296195
"""CNR9504177""","""CID2317543""",-0.21071815,-1.1780822,0.3081572,-0.4236111,-1.2990655,0.0,0.0,-0.37414965,-1.2781955,28.70441,-1.2166667,77.15298,-1.46875,0.0,76.73144,0.0,0.44186047,28.555119,77.1706,79.87257,0.0
"""CNR9848302""","""CID7159902""",-1.0721043,0.04109589,1.2607532,0.5555556,-0.12149533,0.64185387,0.64185387,0.67346936,0.015037594,28.563856,0.6,77.3245,-0.14583333,0.0,82.31107,0.0,0.6511628,17.409283,78.45524,77.33377,0.53062826
"""CNR5241678""","""CID2600605""",0.013549859,-0.96575344,-0.001031591,-0.5,-0.88785046,0.0,0.0,-0.5170068,-1.2406015,28.679253,0.36666667,75.54525,-1.25,0.0,77.10534,0.0,0.046511628,28.686321,77.221725,77.3245,0.0
"""CNR4002995""","""CID8617657""",0.0,-0.369863,0.001143475,-0.25694445,-0.18691589,0.0,0.0,-0.14285715,0.04511278,18.432281,0.6166667,77.25081,0.44791666,0.0,77.10534,0.0,-0.81395346,28.553684,77.08664,79.13572,0.0
"""CNR1008586""","""CID1608645""",-0.5077479,0.30136988,-0.4420309,0.625,0.1495327,0.0,0.0,0.7482993,0.2932331,28.617956,0.55,77.23014,0.15625,0.0,77.154465,0.0,0.41860464,28.692434,76.93171,77.27942,0.0
"""CNR5829988""","""CID6366930""",0.003027254,-0.72602737,-0.000467298,-0.6041667,-0.6635514,0.0,0.0,-0.3197279,-0.90225565,28.641645,0.0,77.09922,-0.7708333,0.0,84.76217,0.0,-0.4883721,17.74276,83.32879,77.2388,0.0
"""CNR2499406""","""CID5683465""",-1.5968568,-0.6643836,-1.3043334,-0.3125,-0.7009346,0.0,0.0,-0.17006803,-0.7669173,28.736036,-0.81666666,77.12597,-0.78125,0.0,72.837776,0.0,-0.093023255,28.665888,77.21574,77.15907,0.0
"""CNR1262273""","""CID5229364""",-1.7107182,0.37671232,1.5782851,0.5625,0.18691589,0.0,0.0,0.7482993,0.2631579,19.129297,-0.15,77.20943,0.114583336,0.0,77.27208,0.0,0.3488372,28.688105,77.22179,72.86011,0.0
"""CNR2537555""","""CID1861077""",-1.4037875,-1.6095891,0.2253882,-0.6944444,-1.7663552,0.0,0.0,-0.49659863,-1.887218,28.52982,0.33333334,77.22558,-2.0729167,0.0,80.19941,0.0,0.7209302,28.67082,77.27208,77.36168,0.0
"""CNR8805268""","""CID1192391""",-1.948342,-0.1780822,0.07866133,-0.6388889,-0.39252338,0.0,0.0,0.47619048,-1.2706767,25.536083,-0.6666667,78.45524,-1.3333334,0.0,77.094734,0.0,-0.069767445,24.09749,77.2684,82.06294,0.0
"""CNR8808299""","""CID3779010""",1.2694799,-0.15753424,1.4917539,0.3611111,-0.3364486,0.0,0.0,0.48979592,-0.21052632,22.725468,-0.33333334,75.82408,-0.38541666,0.0,92.59606,0.0,0.5813953,27.09166,81.77472,75.89075,0.0
"""CNR1618086""","""CID3126150""",0.013829263,-1.1232877,0.001991443,-0.11805556,-1.2523365,0.0,0.0,-0.2244898,-0.7368421,22.571953,-0.26666668,77.21962,-0.78125,0.0,76.94139,0.0,0.18604651,28.586597,77.21253,88.34913,0.0
"""CNR6695556""","""CID4471705""",0.013829263,0.26712328,0.001991443,0.22222222,0.5140187,0.0,0.0,-0.006802721,0.39849624,28.653786,-0.33333334,77.74993,0.5,0.0,78.3989,0.0,-0.41860464,28.71511,77.116035,77.31225,0.0
"""CNR9934436""","""CID6115925""",0.0,0.25342464,0.001143475,0.3888889,0.53271025,0.0,0.0,0.013605442,-0.22556391,12.912895,-0.31666666,77.23981,-0.42708334,0.0,77.03112,0.0,0.6744186,28.686014,77.43225,77.52059,0.18232156
