state_dcid,state_name,city_dcid,city_name
wikidataId/Q66278313,Jammu and Kashmir,wikidataId/Q255455,Jammu
wikidataId/Q66278313,Jammu and Kashmir,wikidataId/Q2558539,Pampore
wikidataId/Q66278313,Jammu and Kashmir,wikidataId/Q31213669,Hawal
wikidataId/Q66278313,Jammu and Kashmir,wikidataId/Q48728412,Barnoti
wikidataId/Q66278313,Jammu and Kashmir,wikidataId/Q48728459,Mahanpur
wikidataId/Q66278313,Jammu and Kashmir,wikidataId/Q55633144,Sidhra
wikidataId/Q66278313,Jammu and Kashmir,wikidataId/Q625761,Bandipore
wikidataId/Q66278313,Jammu and Kashmir,wikidataId/Q6548068,Kangan
wikidataId/Q66278313,Jammu and Kashmir,wikidataId/Q712644,Baramulla
wikidataId/Q66278313,Jammu and Kashmir,wikidataId/Q720828,Handwara
wikidataId/Q66278313,Jammu and Kashmir,wikidataId/Q8061896,Yusmarg
wikidataId/Q66278313,Jammu and Kashmir,wikidataId/Q83661,Kulgam
wikidataId/Q66743,Puducherry,wikidataId/Q590361,Auroville
wikidataId/Q66743,Puducherry,wikidataId/Q639421,Pondicherry
wikidataId/Q677037,Telangana,wikidataId/Q1003502,Secunderabad
wikidataId/Q677037,Telangana,wikidataId/Q106464381,Kangti
wikidataId/Q677037,Telangana,wikidataId/Q107459763,Manthani
wikidataId/Q677037,Telangana,wikidataId/Q10962828,Narayankhed mandal
wikidataId/Q677037,Telangana,wikidataId/Q1254798,Devarakonda
wikidataId/Q677037,Telangana,wikidataId/Q126648036,Secunderabad cantonment
wikidataId/Q677037,Telangana,wikidataId/Q12997851,Zahirabad
wikidataId/Q677037,Telangana,wikidataId/Q1361,Hyderabad
wikidataId/Q677037,Telangana,wikidataId/Q14201843,Alampur
wikidataId/Q677037,Telangana,wikidataId/Q1525224,Gadwal
wikidataId/Q677037,Telangana,wikidataId/Q15528101,Miryalaguda
wikidataId/Q677037,Telangana,wikidataId/Q16339211,Sadasivapet
wikidataId/Q677037,Telangana,wikidataId/Q16343722,Metpalle
wikidataId/Q677037,Telangana,wikidataId/Q16343726,Medak (R)
wikidataId/Q677037,Telangana,wikidataId/Q17018000,Bhongir Municipality
wikidataId/Q677037,Telangana,wikidataId/Q1780338,Ramagundam
wikidataId/Q677037,Telangana,wikidataId/Q1921496,Khammam
wikidataId/Q677037,Telangana,wikidataId/Q1949850,Nalgonda
wikidataId/Q677037,Telangana,wikidataId/Q19542981,Adakal
wikidataId/Q677037,Telangana,wikidataId/Q19542984,Maktalam
wikidataId/Q677037,Telangana,wikidataId/Q2016650,Jagtial
wikidataId/Q677037,Telangana,wikidataId/Q2087729,Nirmal
wikidataId/Q677037,Telangana,wikidataId/Q2235879,Koratla
wikidataId/Q677037,Telangana,wikidataId/Q2238988,Kothagudem
wikidataId/Q677037,Telangana,wikidataId/Q2290801,Kaghaznagar
wikidataId/Q677037,Telangana,wikidataId/Q2483781,Manuguru
wikidataId/Q677037,Telangana,wikidataId/Q2483796,Jangaon
wikidataId/Q677037,Telangana,wikidataId/Q2483821,Mandamarri
wikidataId/Q677037,Telangana,wikidataId/Q25559624,Nirmal
wikidataId/Q677037,Telangana,wikidataId/Q25563078,Karimnagar
wikidataId/Q677037,Telangana,wikidataId/Q25563103,Warangal
wikidataId/Q677037,Telangana,wikidataId/Q2563435,Sircilla
wikidataId/Q677037,Telangana,wikidataId/Q2563513,Wanaparthi
wikidataId/Q677037,Telangana,wikidataId/Q2564921,Kamareddy
wikidataId/Q677037,Telangana,wikidataId/Q2573090,Suryapet
wikidataId/Q677037,Telangana,wikidataId/Q2768192,Mahabubnagar
wikidataId/Q677037,Telangana,wikidataId/Q3361894,Hanamakonda
wikidataId/Q677037,Telangana,wikidataId/Q3418888,Kohir Mandal
wikidataId/Q677037,Telangana,wikidataId/Q3428254,Dubbak
wikidataId/Q677037,Telangana,wikidataId/Q3429927,Armoor
wikidataId/Q677037,Telangana,wikidataId/Q3430011,Nelakondapalli
wikidataId/Q677037,Telangana,wikidataId/Q3430056,Wyra
wikidataId/Q677037,Telangana,wikidataId/Q3430076,Mudigonda
wikidataId/Q677037,Telangana,wikidataId/Q41473,Nizamabad
wikidataId/Q677037,Telangana,wikidataId/Q4818111,Attapur
wikidataId/Q677037,Telangana,wikidataId/Q4850068,Balapur
wikidataId/Q677037,Telangana,wikidataId/Q48731532,Warangal Tri-City
wikidataId/Q677037,Telangana,wikidataId/Q4936764,Boduppal
wikidataId/Q677037,Telangana,wikidataId/Q494281,Adilabad
wikidataId/Q677037,Telangana,wikidataId/Q5517641,Gajwel Mandal
wikidataId/Q677037,Telangana,wikidataId/Q5576202,Godavarikhani
wikidataId/Q677037,Telangana,wikidataId/Q56291123,Old Neredmet Village
wikidataId/Q677037,Telangana,wikidataId/Q568778,Vikarabad
wikidataId/Q677037,Telangana,wikidataId/Q59061593,Sangareddy
wikidataId/Q677037,Telangana,wikidataId/Q5984843,Ibrahimpatnam
wikidataId/Q677037,Telangana,wikidataId/Q61634427,Madhira
wikidataId/Q677037,Telangana,wikidataId/Q6193113,Meerpet–Jillelguda
wikidataId/Q677037,Telangana,wikidataId/Q6428594,Kompally
wikidataId/Q677037,Telangana,wikidataId/Q6706382,Luxettipet
wikidataId/Q677037,Telangana,wikidataId/Q6941245,Musheerabad
wikidataId/Q677037,Telangana,wikidataId/Q720842,Mancherial
wikidataId/Q677037,Telangana,wikidataId/Q720922,Tandur
wikidataId/Q677037,Telangana,wikidataId/Q721357,Jallaram Kamanpur
wikidataId/Q677037,Telangana,wikidataId/Q721480,Yellandu
wikidataId/Q677037,Telangana,wikidataId/Q759677,Bellampalli
wikidataId/Q677037,Telangana,wikidataId/Q759999,Bhainsa
wikidataId/Q677037,Telangana,wikidataId/Q772160,Palvancha
wikidataId/Q677037,Telangana,wikidataId/Q7796732,Thorrur
wikidataId/Q677037,Telangana,wikidataId/Q859167,Bodhan
