Booking ID,Customer ID,_target_completed_,_target_completed_,pick_latitude,Ride Distance_fill_scaled,pick_longitude,drop_latitude,drop_longitude,pick_station_longitude,snowfall_dropoff_log_scaled,precipitation_dropoff_log_scaled,rain_dropoff_log_scaled,wind_speed_10m_scaled,wind_speed_10m_dropoff_scaled,rain_log_scaled,pick_station_latitude,precipitation_log_scaled,relative_humidity_2m_dropoff_scaled,dew_point_2m_dropoff_scaled,drop_station_longitude,snowfall_log_scaled,dew_point_2m_scaled
"""CNR1157544""","""CID7347853""",1,1,28.512955,0.14412409,77.20395,28.474245,77.027115,76.22598,0.0,0.0,0.0,-0.6333333,0.91071427,0.09531018,10.54404,0.09531018,0.4347826,0.5442177,76.82729,0.0,0.5694444
"""CNR7959707""","""CID4160619""",1,1,29.20956,-1.0327005,79.5027,28.496555,77.09665,77.18854,0.0,0.0,0.0,-1.0,-1.0178572,0.0,28.65335,0.0,0.76086956,-0.707483,77.12597,0.0,-0.7986111
"""CNR3700465""","""CID3962416""",1,1,26.14163,0.39619333,91.78166,25.68331,82.73053,82.73053,0.0,0.0,0.0,0.28333333,0.21428572,0.0,25.68331,0.0,-1.0652174,-1.0272108,77.19546,0.0,-0.7777778
"""CNR3736762""","""CID6491139""",1,1,26.918114,1.2795643,75.79013,28.652773,77.09812,77.09219,0.0,0.0,0.0,-0.68333334,-0.75,0.0,28.50984,0.0,0.67391306,0.75510204,77.185616,0.0,0.6319444
"""CNR1216442""","""CID1104939""",1,1,28.56103,-0.52555233,77.20419,28.586597,77.21253,77.226006,0.0,0.0,0.0,-0.23333333,-0.035714287,0.0,28.599482,0.0,-0.2173913,0.013605442,77.04708,0.0,-0.1388889
"""CNR1985817""","""CID4715151""",1,1,19.116503,-1.2087728,72.88676,11.418889,76.71162,77.31225,0.0,0.0,0.0,-0.53333336,-0.66071427,0.0,28.653786,0.0,-0.54347825,-0.292517,77.22258,0.0,-0.45833334
"""CNR8678551""","""CID5455898""",1,1,28.48333,-0.09665845,77.3,28.649773,77.13364,77.55332,0.0,0.0,0.0,3.7666667,3.3035715,0.09531018,13.021856,0.09531018,-0.36956522,0.52380955,79.84308,0.0,0.20833333
"""CNR6842979""","""CID9889453""",1,1,25.73018,0.3758773,84.84996,25.46445,80.34791,77.08174,0.0,0.0,0.0,0.95,1.0714285,0.0,28.494595,0.0,-0.26086956,-0.31292516,77.10045,0.0,-0.4513889
"""CNR4225693""","""CID4486029""",1,1,28.452974,1.2991278,77.49596,28.542301,77.25673,84.84996,0.0,0.0,0.0,1.4833333,1.8035715,0.26236427,25.73018,0.26236427,0.32608697,0.7346939,77.19498,0.0,0.6805556
"""CNR3876908""","""CID3853524""",1,1,22.549467,-1.0861242,88.348785,28.462242,77.03112,79.48736,0.0,0.0,0.0,-0.05,-0.71428573,0.0,29.176233,0.0,-0.6956522,-0.6122449,77.227844,0.0,-1.3333334
"""CNR9117539""","""CID9776794""",1,1,22.549467,-0.18168479,88.348785,28.98153,77.71799,72.89289,0.0,0.5877867,0.5877867,3.2666667,2.7857144,0.53062826,19.067684,0.53062826,0.5869565,0.49659863,73.73794,0.0,0.5902778
"""CNR3803696""","""CID6526806""",1,1,28.567816,1.0779089,77.22558,17.989668,79.59649,80.38091,0.0,0.0,0.0,-0.11666667,0.32142857,0.0,16.278538,0.0,-0.1521739,0.5714286,83.94715,0.0,0.5902778
"""CNR5728304""","""CID4679683""",1,1,28.679077,-0.6030542,77.09427,28.669952,77.09568,77.06822,0.0,0.0,0.0,-0.48333332,-0.08928572,0.0,28.477173,0.0,-0.45652175,-0.31292516,79.59649,0.0,-0.5902778
"""CNR4380896""","""CID8484900""",1,1,29.933502,-1.1779226,78.135925,28.623646,77.21312,74.191,0.0,0.0,0.0,0.03333333,-0.66071427,0.0,30.46431,0.0,-0.04347826,0.2993197,77.22258,0.0,-0.07638889
"""CNR6559996""","""CID7981380""",1,1,22.24338,0.6663212,68.96886,22.998156,72.61627,83.39183,0.0,0.09531018,0.09531018,1.05,-0.60714287,0.18232156,27.11602,0.18232156,0.54347825,0.8095238,77.154465,0.0,0.6597222
"""CNR2727294""","""CID5127314""",1,1,28.534342,1.586562,77.21239,28.520828,77.177734,77.29579,0.0,0.26236427,0.26236427,-0.4,0.26785713,0.26236427,28.6536,0.26236427,0.65217394,0.7346939,77.17049,0.0,0.6458333
"""CNR8900146""","""CID6003203""",1,1,28.655447,-0.7399993,77.14844,28.54532,77.12725,78.4231,0.0,0.8329091,0.8329091,0.25,2.357143,0.4054651,17.37114,0.4054651,-0.19565217,0.5170068,76.82729,0.0,0.4027778
"""CNR8047401""","""CID4521398""",1,1,11.38931,0.22237842,77.69183,10.921869,77.01959,74.191,0.0,0.0,0.0,-0.51666665,0.21428572,0.0,30.46431,0.0,0.65217394,-0.13605443,77.18921,0.0,-0.2361111
"""CNR2065701""","""CID5469696""",1,1,28.646723,-0.33292633,77.30163,28.53446,77.27787,77.06778,0.0,0.09531018,0.09531018,0.9,0.9464286,0.47000363,28.74322,0.47000363,0.02173913,0.7755102,80.34791,0.0,0.6319444
"""CNR5339614""","""CID1605454""",1,1,22.598003,1.7513475,88.372955,28.70441,79.87257,77.13364,0.0,0.0,0.0,0.81666666,0.5714286,0.0,28.649773,0.0,0.2173913,0.7414966,77.27787,0.0,0.6388889
"""CNR9767838""","""CID8587420""",1,1,26.7133,-0.8280354,80.96581,17.488895,78.455284,77.09922,0.0,0.0,0.0,0.28333333,0.6964286,0.0,27.42397,0.0,-0.6086956,-0.06802721,77.36168,0.0,-0.29166666
"""CNR3717616""","""CID3691524""",1,1,28.646723,0.331483,77.30163,27.42397,77.09922,76.98282,0.0,0.0,0.0,-0.03333333,0.08928572,0.0,28.464584,0.0,-0.95652175,-0.3265306,75.09421,0.0,-0.083333336
"""CNR6569951""","""CID2081673""",1,1,24.584831,-0.039472602,73.69458,12.54443,77.93497,77.09922,0.0,0.0,0.0,-1.0666667,-0.73214287,0.09531018,27.42397,0.09531018,0.7173913,0.7482993,77.081924,0.0,0.6180556
"""CNR3543991""","""CID2101264""",1,1,26.871035,0.72501194,80.91123,28.52949,77.154465,77.267715,0.0,0.0,0.0,0.23333333,-1.2321428,0.0,28.51489,0.0,0.47826087,0.92517006,77.007195,0.0,0.7222222
"""CNR2370427""","""CID6163639""",1,1,28.602245,1.6249367,77.229126,28.643076,77.223785,78.455284,0.0,0.0,0.0,0.53333336,0.23214285,0.0,17.488895,0.0,0.67391306,0.5986394,77.99873,0.0,0.22916667
"""CNR3943573""","""CID1113132""",1,1,25.0723,-0.70011973,84.01542,28.646313,77.306725,83.32879,0.0,0.0,0.0,-0.016666668,1.0178572,0.0,17.74276,0.0,-0.39130434,-0.877551,77.091515,0.0,0.090277776
"""CNR7908676""","""CID3840674""",1,1,28.553684,1.8822731,77.17898,18.541842,73.77313,75.74622,0.0,0.0,0.0,0.5,-0.05357143,0.0,25.25844,0.0,-0.65217394,0.013605442,77.21239,0.0,-0.14583333
"""CNR9939552""","""CID2876086""",1,1,22.74059,-0.074085094,88.37049,28.97759,79.0356,77.2875,0.0,0.0,0.0,0.26666668,0.25,0.0,28.682968,0.0,0.5869565,-0.3809524,77.18975,0.0,-0.5486111
"""CNR6938252""","""CID8379490""",1,1,23.817621,-1.0274335,85.82612,33.07787,75.70859,76.858475,0.0,0.0,0.0,-0.03333333,-0.5,0.0,28.203962,0.0,0.5,0.59183675,77.23517,0.0,0.4027778
"""CNR2080548""","""CID8987471""",1,1,28.64169,0.31116697,77.21135,17.443329,78.38202,77.18854,0.0,0.0,0.0,0.7,0.875,0.0,28.65335,0.0,0.02173913,0.7755102,77.21239,0.0,0.6875
"""CNR1800277""","""CID1903709""",1,1,30.46431,-0.51200837,74.191,28.598492,77.202965,77.21225,0.0,0.0,0.0,-0.75,-0.5714286,0.0,28.664396,0.0,-0.7826087,-0.2857143,77.36168,0.0,-0.20833333
"""CNR1108357""","""CID7112965""",1,1,25.7294,-0.50072163,81.80577,28.680502,77.298485,76.22598,0.0,0.0,0.0,-0.16666667,-0.26785713,0.0,10.54404,0.0,0.08695652,0.3605442,74.19094,0.0,0.5625
"""CNR4424932""","""CID3054573""",1,1,28.736036,-0.105687805,77.15907,28.63646,77.28681,77.3168,0.0,0.0,0.0,-0.25,-0.26785713,0.0,28.497562,0.0,-0.10869565,0.68707484,77.23981,0.0,0.5763889
"""CNR8663583""","""CID9241398""",1,1,26.871035,1.0184658,80.91123,28.614937,77.022766,77.08174,0.0,0.0,0.0,-0.6166667,-0.08928572,0.0,28.494595,0.0,-0.02173913,0.8095238,77.1093,0.0,0.7222222
"""CNR3171139""","""CID9716486""",1,1,25.32605,-0.37355837,88.32989,27.19852,77.99873,77.08732,0.0,0.0,0.0,0.05,0.64285713,0.0,28.621948,0.0,-0.39130434,-0.3605442,77.21225,0.0,-0.5277778
"""CNR4801813""","""CID7181474""",1,1,20.371132,-0.24714755,74.87468,28.736036,77.15907,77.154465,0.0,0.0,0.0,-0.31666666,-0.53571427,0.0,28.52949,0.0,0.02173913,0.414966,77.35616,0.0,0.22916667
"""CNR9754501""","""CID4096627""",1,1,25.536083,-1.4367638,82.06294,29.176233,79.48736,77.22558,0.0,0.0,0.0,0.5,0.035714287,0.0,28.567816,0.0,-1.0652174,-0.43537414,77.24721,0.0,-0.7430556
"""CNR2749011""","""CID2240714""",1,1,24.20033,0.063612424,77.74993,25.46445,80.34791,81.80577,0.0,1.2237754,1.2237754,0.8333333,0.35714287,0.0,25.7294,0.0,0.0,0.46938777,78.45524,0.0,-0.15277778
"""CNR1705896""","""CID4695070""",1,1,28.631254,-1.6218654,77.22258,28.63576,77.22445,77.154465,0.0,0.0,0.0,0.8833333,1.0,0.0,28.52949,0.0,-0.7826087,-0.79591835,77.12701,0.0,-1.1388888
"""CNR5963598""","""CID1730716""",1,1,28.4705,-1.1177269,77.0375,28.643726,77.11282,79.84308,0.0,0.0,0.0,-0.31666666,0.625,0.0,12.24375,0.0,0.1521739,0.43537414,77.13364,0.0,0.5763889
"""CNR1897933""","""CID1623092""",1,1,28.24973,-1.4435358,79.84038,28.974506,77.66338,77.21239,0.0,0.0,0.0,-0.13333334,0.19642857,0.0,28.534342,0.0,0.3478261,-0.45578232,77.09568,0.0,-0.6319444
"""CNR5436942""","""CID8333094""",1,1,19.20857,-0.7535433,73.87416,22.95078,79.184,77.71799,0.0,0.0,0.0,-0.56666666,-1.1428572,0.0,28.98153,0.0,0.4347826,0.75510204,77.094734,0.0,0.6805556
"""CNR7351979""","""CID2202068""",1,1,26.913906,-1.0033553,77.29423,17.989668,79.59649,85.17962,0.0,0.0,0.0,0.26666668,1.25,0.0,25.849085,0.0,-1.0434783,-1.0816326,77.17049,0.0,-0.6388889
"""CNR1783171""","""CID7874145""",1,1,12.24375,0.3329879,79.84308,28.36005,76.94139,75.83322,0.0,0.0,0.0,-0.51666665,0.125,0.0,11.253984,0.0,0.3478261,0.020408163,77.35776,0.0,0.4861111
"""CNR2601660""","""CID7536051""",1,1,28.36005,0.80251384,76.94139,26.895405,75.76884,77.146126,0.0,0.0,0.0,0.16666667,0.17857143,0.0,28.672995,0.0,0.36956522,-0.31292516,77.14844,0.0,-0.4652778
"""CNR4341757""","""CID5871813""",1,1,28.549183,1.64751,77.25323,28.653786,77.31225,81.83903,0.0,0.0,0.0,0.68333334,1.3392857,0.0,25.448442,0.0,-0.65217394,0.06122449,80.19941,0.0,-0.35416666
"""CNR4821395""","""CID7773868""",1,1,33.07787,0.7716636,75.70859,28.47873,77.12095,77.23378,0.0,0.0,0.0,0.26666668,0.32142857,0.0,28.625849,0.0,0.36956522,0.79591835,77.21225,0.0,0.6388889
"""CNR3403722""","""CID5443739""",1,1,28.631254,-1.5714515,77.22258,28.572424,77.2586,88.32989,0.0,0.0,0.0,-0.03333333,-0.76785713,0.0,25.32605,0.0,0.54347825,0.75510204,91.78166,0.0,0.6736111
"""CNR9032181""","""CID9445052""",1,1,28.626343,-1.3878548,77.24662,28.50948,77.091515,75.89075,0.0,0.0,0.0,0.8666667,-0.05357143,0.0,22.725468,0.0,0.5869565,-0.04761905,77.18921,0.0,-0.47916666
"""CNR3283911""","""CID4277473""",1,1,28.567816,-0.9002702,77.22558,28.584036,77.217735,77.09445,0.0,0.0,0.0,-0.53333336,-0.14285715,0.0,28.681866,0.0,0.54347825,0.8367347,77.36427,0.0,0.6944444
"""CNR8898415""","""CID2849695""",1,1,27.11602,0.4985259,83.39183,25.49781,82.15916,77.306725,0.0,0.0,0.0,-0.9,-0.78571427,0.0,28.646313,0.0,0.41304347,0.2993197,77.213104,0.0,0.1875
"""CNR4079790""","""CID3300317""",1,1,28.683449,0.8634619,77.017136,28.736036,77.15907,74.86248,0.0,0.0,0.0,-1.0,-0.76785713,0.0,20.37022,0.0,0.45652175,0.12244898,73.80178,0.0,0.104166664
"""CNR3890795""","""CID2432825""",1,1,12.875983,-1.0221664,77.61725,28.48333,77.3,77.07167,0.0,0.0,0.0,-0.31666666,1.2857143,0.0,28.458473,0.0,-0.7173913,-0.14965986,77.567856,0.0,-0.4097222
"""CNR4150274""","""CID7217142""",1,1,28.667273,-0.5383439,77.228546,28.657482,77.236664,77.221725,0.0,0.0,0.0,0.083333336,0.30357143,0.0,28.686321,0.0,-0.82608694,-0.4217687,77.10534,0.0,-0.5694444
"""CNR4694692""","""CID2602652""",1,1,12.24375,1.655787,79.84308,28.04102,79.07261,73.96285,0.0,0.33647224,0.33647224,-0.81666666,-0.53571427,0.0,34.11283,0.0,0.6956522,0.75510204,77.20419,0.0,0.25
"""CNR5689991""","""CID9562082""",1,1,28.666765,1.1832513,77.22911,31.95845,77.10925,72.61627,0.0,0.0,0.0,0.51666665,0.26785713,0.0,22.998156,0.0,-0.17391305,0.60544217,77.08732,0.0,0.49305555
"""CNR6993661""","""CID5411236""",1,1,26.74848,-0.8889835,81.77163,28.712133,77.135445,77.20304,0.0,0.0,0.0,1.1333333,0.73214287,0.0,28.648544,0.0,-0.47826087,0.013605442,77.09568,0.0,-0.090277776
"""CNR7881854""","""CID1928267""",1,1,12.51609,-1.4751385,78.48685,28.619066,77.36427,77.12095,0.0,0.0,0.0,-0.21666667,-0.30357143,0.0,28.47873,0.0,-0.67391306,0.46258503,77.236664,0.0,0.3472222
"""CNR2411930""","""CID9962417""",1,1,28.633192,1.7513475,77.290405,28.686014,77.43225,77.3245,0.0,0.0,0.0,0.26666668,0.14285715,0.0,28.679253,0.0,0.2826087,0.75510204,77.03057,0.0,0.6458333
"""CNR5625585""","""CID4757284""",1,1,28.565979,1.772416,77.25081,28.708155,77.18891,79.87257,0.0,0.0,0.0,1.3166667,0.23214285,0.0,28.70441,0.0,-0.36956522,-0.292517,77.12725,0.0,-0.4236111
"""CNR1763994""","""CID2145922""",1,1,28.480335,-1.4036562,77.0939,29.85327,77.12799,80.03546,0.0,0.0,0.0,0.6333333,1.6607143,0.0,16.241194,0.0,-1.2391304,-0.8503401,77.267715,0.0,0.3472222
"""CNR7219331""","""CID7924326""",1,1,26.843367,-0.7287126,80.94392,28.631254,77.22258,82.99381,0.0,0.0,0.0,1.2166667,0.26785713,0.0,25.266867,0.0,0.13043478,0.65986395,77.51005,0.0,0.6527778
"""CNR7259427""","""CID5379153""",1,1,26.32458,1.6595492,87.86786,28.641645,77.2388,77.1195,0.0,0.0,0.0,-0.6166667,-0.66071427,0.0,28.6473,0.0,0.19565217,-0.15646258,77.09445,0.0,-0.2986111
"""CNR8163716""","""CID7999325""",1,1,28.47695,1.33976,77.12283,29.388567,76.98401,80.26028,0.0,0.0,0.0,1.5166667,-0.5714286,1.3862944,12.99667,1.3862944,-0.3043478,-0.42857143,77.27787,0.0,0.5069444
"""CNR6694743""","""CID4487044""",1,1,22.579662,1.6994288,88.34996,28.4121,77.04708,77.17049,0.0,0.0,0.0,-0.9166667,-0.5714286,0.0,28.67315,0.0,0.3043478,-0.37414965,77.1973,0.0,-0.5277778
"""CNR8475337""","""CID1188278""",1,1,22.74059,0.82057256,88.37049,28.36005,76.94139,84.84996,0.0,0.0,0.0,0.46666667,2.4464285,0.0,25.73018,0.0,-1.1304348,-0.3809524,77.2388,0.0,0.1388889
"""CNR5922890""","""CID3332966""",1,1,28.631294,1.4127471,77.21992,28.664396,77.21225,77.18854,0.0,0.0,0.0,-0.8,-0.78571427,0.0,28.65335,0.0,0.45652175,0.8027211,77.09665,0.0,0.7361111
"""CNR2847024""","""CID8745659""",1,1,12.936003,1.4187666,80.19941,28.466677,77.51005,80.26028,0.0,0.0,0.0,-0.03333333,-0.58928573,0.33647224,12.99667,0.33647224,0.6304348,0.7755102,77.19498,0.0,0.4652778
"""CNR2867844""","""CID5567943""",1,1,28.70441,1.4774574,79.87257,28.631254,77.22258,76.95247,0.0,0.0,0.0,-1.05,-0.21428572,0.0,10.01622,0.0,0.26086956,0.3469388,78.27917,0.0,0.3888889
"""CNR1937123""","""CID6464531""",1,1,32.69978,-0.7881558,75.49758,28.509314,77.0731,77.567856,0.0,0.0,0.0,0.45,-0.21428572,0.0,12.979087,0.0,0.04347826,-0.11564626,74.59167,0.0,0.06944444
"""CNR3690185""","""CID5334722""",1,1,28.646723,0.030504825,77.30163,26.895405,75.76884,77.13942,0.0,0.0,0.0,0.1,-0.75,0.0,28.661482,0.0,0.67391306,0.56462586,79.184,0.0,0.041666668
"""CNR4390410""","""CID2483856""",1,1,25.32605,-1.3028286,88.32989,28.52949,77.154465,77.0731,0.0,0.0,0.0,-0.68333334,-0.25,0.0,28.509314,0.0,0.5652174,0.17687075,77.33438,0.0,-0.19444445
"""CNR2930587""","""CID7710099""",1,1,28.65335,1.2193686,77.18854,33.07787,75.70859,77.1706,0.0,0.0,0.0,1.1666666,1.25,0.0,28.555119,0.0,-0.23913044,0.5510204,77.213104,0.0,0.4097222
"""CNR4171192""","""CID2057263""",1,1,28.653786,-0.86791503,77.31225,28.64169,77.21135,72.89289,0.0,0.0,0.0,1.0666667,-0.35714287,2.0412204,19.067684,2.0412204,0.23913044,0.7210884,77.23981,0.0,0.5555556
"""CNR1533116""","""CID5381043""",1,1,28.555119,-1.0966585,77.1706,28.567411,77.23981,83.94715,0.0,0.0,0.0,-0.6333333,0.26785713,0.0,21.386179,0.0,-1.173913,-0.7210884,77.09568,0.0,0.4652778
"""CNR4948855""","""CID3034305""",1,1,29.933502,1.2675252,78.135925,28.646313,77.306725,79.84308,0.0,0.0,0.0,1.1166667,-1.0178572,0.0,12.24375,0.0,-1.1521739,-0.79591835,77.25323,0.0,0.25
"""CNR7719226""","""CID9228124""",1,1,12.863404,0.068127096,74.84324,28.52982,77.36168,77.08953,0.0,0.0,0.0,0.23333333,0.16071428,0.0,28.533098,0.0,0.41304347,0.8367347,77.178375,0.0,0.7013889
"""CNR5945486""","""CID3049846""",1,1,30.318413,0.02975238,78.06895,28.626343,77.24662,75.70859,0.0,0.0,0.0,-0.6333333,-0.2857143,0.0,33.07787,0.0,0.2173913,0.8503401,77.10534,0.0,0.13194445
"""CNR7080165""","""CID9669996""",1,1,28.719612,-0.6038067,77.10045,28.572424,77.2586,77.21307,0.0,0.0,0.0,-0.16666667,-0.071428575,0.0,28.613789,0.0,0.7173913,-0.21088435,77.10687,0.0,-0.36805555
"""CNR3523043""","""CID7923268""",1,1,28.584036,1.3412648,77.217735,28.543747,77.19859,73.80217,0.0,0.0,0.0,-0.98333335,-0.60714287,0.0,33.70466,0.0,0.45652175,0.78911567,77.202965,0.0,0.006944444
"""CNR7512142""","""CID4901110""",1,1,23.052382,0.44434983,72.53363,28.477173,77.06822,82.13893,0.0,0.0,0.0,0.31666666,-0.10714286,0.0,26.76184,0.0,0.6304348,-0.5170068,77.19498,0.0,-0.6041667
"""CNR3792674""","""CID9043998""",1,1,28.467205,0.16519256,77.077545,24.09749,77.2684,72.61627,0.0,0.0,0.0,-0.1,0.19642857,0.0,22.998156,0.0,-0.10869565,0.07482993,73.93395,0.0,-0.11805556
"""CNR2966381""","""CID3063527""",1,1,28.586597,-1.0236713,77.21253,25.46445,80.34791,77.3,0.0,0.0,0.0,-0.5,-0.625,0.18232156,28.48333,0.18232156,0.67391306,0.7619048,77.27942,0.0,0.625
"""CNR9769849""","""CID4806533""",1,1,28.4705,-1.6978624,77.0375,28.480335,77.0939,81.80577,0.0,0.0,0.0,-0.55,1.3214285,0.0,25.7294,0.0,-1.1304348,-0.34013605,77.24721,0.0,0.13194445
"""CNR6148550""","""CID2821190""",1,1,25.72883,0.5647411,85.50748,27.09166,81.77472,75.70859,0.0,0.09531018,0.09531018,-0.53333336,-0.32142857,0.0,33.07787,0.0,-0.73913044,0.18367347,75.40972,0.0,-1.5347222
"""CNR7971507""","""CID7831200""",1,1,28.9395,1.7513475,78.5539,28.676851,77.22503,77.217735,0.0,0.0,0.0,0.35,0.375,0.0,28.584036,0.0,-0.3478261,0.37414965,77.19859,0.0,0.25
"""CNR6723685""","""CID4973807""",1,1,28.616184,0.6497674,77.1093,12.54443,77.93497,81.80577,0.0,0.0,0.0,0.13333334,1.1607143,0.0,25.7294,0.0,-0.5869565,-0.088435374,77.17586,0.0,-0.13194445
"""CNR9812987""","""CID6608417""",1,1,23.052382,-0.89274573,72.53363,28.489124,77.13805,75.820404,0.0,0.0,0.0,-0.28333333,-0.9464286,0.18232156,30.896984,0.18232156,0.7173913,0.7346939,78.3989,0.0,0.47916666
"""CNR2580415""","""CID7563032""",1,1,22.579662,-0.55866,88.34996,26.7133,80.96581,77.27633,0.0,0.0,0.0,-1.0,-0.6785714,0.0,30.56532,0.0,-0.4347826,0.2857143,77.38618,0.0,0.027777778
"""CNR2709399""","""CID5282851""",1,1,25.0723,0.90334153,84.01542,10.727921,79.0172,77.017136,0.0,0.0,0.0,-0.3,0.5714286,0.0,28.683449,0.0,-1.0869565,-0.45578232,77.185616,0.0,-0.5555556
"""CNR7329102""","""CID1042036""",1,1,28.553684,-0.32540187,77.08664,28.736036,77.15907,77.01959,0.0,0.0,0.0,1.25,-0.035714287,0.0,10.921869,0.0,-0.82608694,-0.5714286,77.21135,0.0,0.16666667
"""CNR8244852""","""CID9196877""",1,1,28.56103,-0.76031536,77.20419,28.655447,77.14844,88.35259,0.0,0.0,0.0,-0.36666667,-1.125,0.09531018,22.559671,0.09531018,0.73913044,0.7823129,77.24662,0.0,0.6458333
"""CNR4748774""","""CID8922270""",1,1,22.30505,-1.3344312,73.40016,25.471924,81.44851,75.76884,0.0,0.0,0.0,0.8,-0.14285715,0.0,26.895405,0.0,0.39130434,0.78911567,77.19546,0.0,0.5625
"""CNR6288790""","""CID2085518""",1,1,28.650978,0.11026404,77.12061,28.504114,77.09678,77.094734,0.0,0.0,0.0,2.3333333,2.5,0.0,28.482359,0.0,-1.0217391,-0.07482993,77.147964,0.0,-0.20833333
"""CNR1496691""","""CID5749633""",1,1,22.559118,1.3781346,72.96105,22.20253,69.65498,75.89075,0.0,0.0,0.0,0.26666668,0.83928573,0.0,22.725468,0.0,-0.6086956,-0.14965986,76.82729,0.0,-0.9375
"""CNR4937353""","""CID9919059""",1,1,24.69636,0.6512723,84.98918,28.994528,77.025925,77.09922,0.0,0.0,0.0,-0.15,-0.35714287,0.0,27.42397,0.0,0.73913044,-0.46258503,77.18559,0.0,-0.5555556
"""CNR5606426""","""CID9991901""",1,1,17.409283,-0.52555233,78.45524,33.07787,75.70859,83.94715,0.0,0.0,0.0,-0.23333333,-0.4642857,0.18232156,21.386179,0.18232156,0.0,-0.12244898,84.3684,0.0,-0.083333336
"""CNR1797937""","""CID3950971""",1,1,28.672407,1.7295266,77.16764,28.685629,77.400276,77.2641,0.0,0.0,0.0,-0.18333334,-0.19642857,0.0,28.535017,0.0,0.5869565,0.76870745,77.25673,0.0,0.6388889
"""CNR7484371""","""CID7265108""",1,1,8.881894,-1.5044839,76.599884,19.20857,73.87416,77.14844,0.0,0.0,0.0,-0.4,0.66071427,0.0,28.655447,0.0,-1.1956521,-1.1496599,77.22911,0.0,-1.0138888
"""CNR8885635""","""CID7324647""",1,1,22.97448,-1.5782236,88.53007,28.70441,79.87257,77.01959,0.0,0.0,0.0,2.4166667,0.0,0.0,10.921869,0.0,0.04347826,0.68707484,78.39429,0.0,0.44444445
"""CNR1625180""","""CID3642271""",1,1,19.129297,1.5384055,72.86011,28.539013,77.22837,80.91123,0.0,0.0,0.0,-0.71666664,0.0,0.0,26.871035,0.0,-0.32608697,-0.3537415,77.09665,0.0,-0.3472222
"""CNR5001450""","""CID4130652""",1,1,28.602245,-1.0409775,77.229126,28.64031,77.093506,77.15298,0.0,0.4054651,0.4054651,-0.8833333,-0.6785714,0.0,28.495298,0.0,0.6956522,0.60544217,77.2684,0.0,0.6111111
"""CNR6838883""","""CID6786624""",1,1,12.54443,-0.7302175,77.93497,25.471924,81.44851,77.51005,0.0,0.0,0.0,-0.56666666,-0.73214287,0.0,28.466677,0.0,0.10869565,0.6666667,77.12799,0.0,0.3888889
"""CNR8017196""","""CID6083387""",1,1,22.24338,1.9055989,68.96886,28.18916,76.47899,77.18921,0.0,0.0,0.0,-0.5,-0.2857143,0.0,28.594776,0.0,-0.17391305,-0.3537415,77.10687,0.0,-0.5972222
"""CNR1083641""","""CID2291257""",1,1,26.508131,1.3540564,90.52478,25.46445,80.34791,72.53363,0.0,0.0,0.0,0.2,-0.73214287,0.0,23.052382,0.0,0.13043478,0.59183675,72.89289,0.0,0.1736111
"""CNR9056966""","""CID6175077""",1,1,9.367226,-1.2117826,76.8434,28.47161,77.07224,81.80577,0.0,0.0,0.0,0.0,0.17857143,0.0,25.7294,0.0,-1.0,-0.4489796,77.298485,0.0,-0.31944445
"""CNR2687946""","""CID8612737""",1,1,18.587704,1.1697072,73.73794,22.727987,75.82408,77.22558,0.0,0.0,0.0,0.31666666,0.26785713,0.0,28.567816,0.0,0.23913044,-0.6530612,77.12725,0.0,-0.7986111
"""CNR7456578""","""CID4627063""",1,1,26.5088,-1.1342807,81.49035,17.488895,78.455284,85.148,0.0,0.0,0.0,-0.23333333,-0.4642857,0.0,25.615526,0.0,0.4347826,0.5170068,80.91123,0.0,0.5416667
"""CNR9592998""","""CID3031874""",1,1,22.579662,1.3021376,88.34996,28.53446,77.27787,77.400276,0.0,0.0,0.0,0.8333333,0.9464286,0.0,28.685629,0.0,-0.6086956,0.08163265,77.19546,0.0,-0.0625
"""CNR6174911""","""CID4072155""",1,1,28.36005,-0.70764416,76.94139,12.54443,77.93497,90.568634,0.0,0.47000363,0.47000363,0.6166667,2.3392856,0.09531018,26.44876,0.09531018,-0.3043478,0.19727892,77.55332,0.0,0.6875
"""CNR8861290""","""CID2976354""",1,1,22.725468,1.442845,75.89075,28.466677,77.51005,78.06895,0.0,0.0,0.0,-0.56666666,0.75,0.0,30.318413,0.0,-0.39130434,0.45578232,77.298485,0.0,0.3402778
"""CNR9115518""","""CID3375143""",1,1,29.89577,-0.45106027,79.33471,17.443329,78.38202,77.71799,0.0,0.0,0.0,0.03333333,0.25,0.0,28.98153,0.0,0.3478261,0.7482993,77.57186,0.0,0.6736111
"""CNR5684837""","""CID7454789""",1,1,28.615982,0.011693689,77.25019,27.84857,77.14454,77.19546,0.0,0.0,0.0,0.083333336,-0.017857144,0.0,28.574104,0.0,0.2173913,-0.61904764,77.09597,0.0,-0.7638889
"""CNR3776850""","""CID3927132""",1,1,26.76184,-1.6038067,82.13893,28.681866,77.09445,83.94715,0.0,0.09531018,0.09531018,0.8833333,-0.17857143,0.09531018,21.386179,0.09531018,-0.06521739,0.82312924,77.18921,0.0,0.6527778
"""CNR9780814""","""CID4442531""",1,1,12.936003,-0.6835659,80.19941,22.758848,75.88185,77.306725,0.0,0.0,0.0,-0.3,-0.25,0.0,28.646313,0.0,-1.1521739,-0.48979592,76.94139,0.0,-0.8194444
