hour,temperature_2m_pickup,relative_humidity_2m_pickup,dew_point_2m_pickup,precipitation_pickup,snowfall_pickup,wind_speed_10m_pickup,AvgVTAT_missing_flag,DriverRatings_missing_flag,Avg VTAT_fill,Avg CTAT_fill,Booking Value_fill,Ride Distance_fill,Driver Ratings_fill,Customer Rating_fill,Vehicle Type_Bike,Vehicle Type_Go Mini,Vehicle Type_Go Sedan,Vehicle Type_Premier Sedan,Vehicle Type_Uber XL,Vehicle Type_eBike,Vehicle Type
7,33.2,29.0,12.6,0.0,0.0,6.3,0,0,11.4,26.9,169.0,27.31,4.3,3.9,False,False,True,False,False,False,Go Sedan
7,31.7,51.0,20.5,0.0,0.0,8.5,1,1,8.446660167213212,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
17,32.4,50.0,20.6,0.0,0.0,16.1,0,0,7.8,35.8,1736.0,44.51,3.9,4.6,False,True,False,False,False,False,Go Mini
12,27.6,88.0,25.5,1.1,0.0,9.1,0,0,13.6,37.0,144.0,40.3,4.1,4.9,False,False,False,False,False,False,Auto
10,33.6,65.0,26.1,0.0,0.0,6.6,0,0,8.0,31.6,309.0,22.87,3.9,4.7,False,True,False,False,False,False,Go Mini
5,10.0,7.0,-24.5,0.0,0.0,4.0,0,0,3.5,39.5,260.0,38.84,4.6,4.4,False,True,False,False,False,False,Go Mini
10,31.9,46.0,19.0,0.0,0.0,9.2,0,0,3.4,28.8,348.0,44.52,4.3,3.2,False,False,True,False,False,False,Go Sedan
22,22.7,92.0,21.4,0.0,0.0,1.0,0,0,12.9,29.8,493.0,44.8,3.9,4.9,False,False,False,False,False,False,Auto
7,18.8,45.0,6.8,0.0,0.0,2.1,0,1,5.0,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
20,11.9,97.0,11.4,0.0,0.0,8.0,0,0,2.8,40.8,140.0,49.64,3.3,4.2,False,False,False,False,False,False,Auto
14,21.9,63.0,14.4,0.0,0.0,18.3,0,1,9.0,29.14832349978414,503.25600805871346,24.991942725572027,4.2249407676512405,4.4044700679197595,False,False,False,False,False,True,eBike
14,14.9,84.0,12.1,0.0,0.0,12.2,0,0,12.2,40.3,275.0,29.05,4.2,4.8,False,False,True,False,False,False,Go Sedan
18,36.4,24.0,12.6,0.0,0.0,10.5,0,0,10.8,22.3,249.0,32.14,3.7,4.2,True,False,False,False,False,False,Bike
14,26.0,69.0,19.8,0.0,0.0,8.6,0,0,4.5,43.8,779.0,47.48,4.3,4.5,False,False,False,True,False,False,Premier Sedan
7,27.6,40.0,12.8,0.0,0.0,5.2,0,0,5.3,15.6,245.0,48.25,4.8,4.6,True,False,False,False,False,False,Bike
14,29.5,76.0,24.8,0.0,0.0,6.6,0,1,4.4,11.1,121.0,8.46,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
16,28.8,83.0,25.6,0.0,0.0,9.7,0,0,5.2,41.2,834.0,32.33,4.3,4.9,False,False,False,False,False,False,Auto
21,21.8,29.0,2.8,0.0,0.0,9.4,0,0,6.4,18.5,653.0,19.4,3.6,4.3,False,False,False,False,True,False,Uber XL
20,26.1,90.0,24.2,0.0,0.0,4.7,1,1,8.400261598201512,29.02648484165446,510.87715541530486,24.56676434126,4.232220294882914,4.408784537232066,False,False,True,False,False,False,Go Sedan
6,32.6,63.0,24.6,0.0,0.0,9.1,0,0,2.7,20.2,1129.0,2.83,4.6,4.7,False,False,False,True,False,False,Premier Sedan
17,24.9,77.0,20.5,0.0,0.0,6.9,0,0,10.1,38.1,592.0,22.79,4.2,4.4,False,False,False,False,False,False,Auto
21,9.1,79.0,5.6,0.0,0.0,10.7,0,0,14.0,17.6,142.0,41.98,3.6,4.9,False,True,False,False,False,False,Go Mini
20,34.1,34.0,16.1,0.0,0.0,13.6,0,0,2.3,33.3,293.0,45.03,4.3,4.8,False,False,False,False,False,False,Auto
16,26.2,94.0,25.2,0.4,0.0,4.5,0,0,7.4,17.6,530.0,41.39,3.7,4.2,False,False,True,False,False,False,Go Sedan
19,24.1,84.0,21.3,0.0,0.0,8.6,0,0,11.1,26.4,295.0,9.95,4.1,4.3,False,False,False,False,False,True,eBike
20,24.9,96.0,24.2,0.0,0.0,2.7,0,0,2.2,41.8,388.0,17.79,4.3,4.8,False,True,False,False,False,False,Go Mini
6,20.9,54.0,11.3,0.0,0.0,11.1,0,0,10.9,36.2,350.0,22.21,4.3,4.7,False,False,False,False,False,True,eBike
20,22.9,80.0,19.2,0.0,0.0,6.0,0,0,4.9,38.0,810.0,27.67,4.1,5.0,False,False,False,False,False,False,Auto
11,33.1,23.0,9.3,0.0,0.0,14.1,0,1,7.5,29.173641331849,508.02398542657625,24.611863171743753,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
17,24.3,95.0,23.5,0.7,0.0,2.4,0,0,11.3,30.4,159.0,37.89,4.4,4.8,False,False,True,False,False,False,Go Sedan
6,31.3,38.0,15.2,0.0,0.0,9.4,0,1,5.3,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
10,28.7,76.0,24.2,0.2,0.0,9.6,0,0,9.4,20.6,483.0,4.72,4.1,3.5,False,True,False,False,False,False,Go Mini
12,22.8,87.0,20.6,0.5,0.0,21.4,0,0,4.4,23.7,216.0,22.35,3.3,4.6,False,False,False,True,False,False,Premier Sedan
11,26.7,38.0,11.2,0.0,0.0,8.9,0,0,11.7,27.8,373.0,15.11,4.0,3.7,False,True,False,False,False,False,Go Mini
21,29.1,84.0,26.1,0.0,0.0,10.4,0,0,8.4,29.4,161.0,49.23,3.7,4.8,False,False,False,False,False,False,Auto
19,25.4,78.0,21.2,0.0,0.0,12.2,0,1,6.1,12.0,311.0,2.54,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
9,21.6,42.0,8.2,0.0,0.0,13.8,0,0,4.5,34.6,151.0,47.17,4.3,4.4,False,False,False,False,False,True,eBike
11,17.8,44.0,5.4,0.0,0.0,13.0,1,1,8.47023488071019,29.173641331849,508.02398542657625,24.611863171743753,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
17,27.0,87.0,24.6,0.0,0.0,5.9,1,1,8.446660167213212,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
10,17.2,57.0,8.7,0.0,0.0,9.4,0,1,4.5,29.201697075395764,510.3922726053126,24.640380332707274,4.229652996845426,4.404225662093757,True,False,False,False,False,False,Bike
20,10.2,86.0,8.0,0.0,0.0,5.5,0,1,4.6,29.14832349978414,503.25600805871346,24.991942725572027,4.2249407676512405,4.4044700679197595,False,False,False,False,False,True,eBike
22,7.5,82.0,4.6,0.0,0.0,4.1,0,0,5.7,20.5,915.0,12.01,4.3,4.1,False,False,False,False,False,False,Auto
7,38.2,15.0,7.0,0.0,0.0,8.2,0,0,6.2,21.2,205.0,16.03,4.9,3.9,False,True,False,False,False,False,Go Mini
9,29.1,83.0,26.0,0.3,0.0,8.3,0,0,9.1,38.9,679.0,47.54,3.9,4.4,True,False,False,False,False,False,Bike
17,27.8,86.0,25.2,0.0,0.0,9.5,0,1,6.4,29.201697075395764,510.3922726053126,24.640380332707274,4.229652996845426,4.404225662093757,True,False,False,False,False,False,Bike
12,16.6,43.0,4.0,0.0,0.0,5.2,1,1,8.400261598201512,29.02648484165446,510.87715541530486,24.56676434126,4.232220294882914,4.408784537232066,False,False,True,False,False,False,Go Sedan
18,14.4,72.0,9.5,0.0,0.0,9.4,0,1,9.9,29.14832349978414,503.25600805871346,24.991942725572027,4.2249407676512405,4.4044700679197595,False,False,False,False,False,True,eBike
19,26.8,95.0,26.0,0.0,0.0,2.1,0,0,2.0,30.1,102.0,17.25,3.8,4.1,False,False,True,False,False,False,Go Sedan
22,28.8,85.0,26.1,0.0,0.0,4.6,1,1,8.443825503355704,29.210539523212045,509.4071936428273,24.646159765788376,4.234065732857275,4.404009887393572,False,False,False,True,False,False,Premier Sedan
16,32.5,62.0,24.3,0.0,0.0,13.0,0,0,13.2,41.3,981.0,2.94,4.6,3.7,False,False,False,False,True,False,Uber XL
5,31.4,76.0,26.5,0.0,0.0,1.8,0,0,13.2,40.9,127.0,45.99,4.1,3.1,False,False,False,False,False,False,Auto
18,17.9,60.0,10.0,0.0,0.0,5.4,0,1,6.6,13.1,197.0,16.97,4.232220294882914,4.408784537232066,False,False,True,False,False,False,Go Sedan
8,40.8,24.0,16.4,0.0,0.0,11.9,0,0,13.7,43.1,581.0,48.73,4.7,3.9,False,False,True,False,False,False,Go Sedan
23,28.2,77.0,23.7,0.0,0.0,16.8,0,0,6.6,34.0,165.0,25.35,4.3,4.5,False,False,False,True,False,False,Premier Sedan
12,42.1,18.0,13.0,0.0,0.0,27.7,0,0,8.3,28.5,936.0,5.13,4.2,4.9,True,False,False,False,False,False,Bike
17,29.2,19.0,2.9,0.0,0.0,15.1,0,1,3.3,25.8,154.0,9.56,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
2,5.8,94.0,4.9,0.0,0.0,9.0,0,0,14.0,36.7,492.0,6.09,3.6,4.8,False,False,True,False,False,False,Go Sedan
12,22.9,29.0,3.7,0.0,0.0,12.1,0,0,12.6,30.3,93.0,4.53,4.3,4.8,True,False,False,False,False,False,Bike
0,22.5,94.0,21.6,0.0,0.0,9.8,0,0,8.9,41.0,312.0,39.3,4.7,4.9,False,False,False,True,False,False,Premier Sedan
15,24.3,79.0,20.4,0.0,0.0,6.9,0,0,3.9,20.3,561.0,43.23,4.6,5.0,False,True,False,False,False,False,Go Mini
18,9.2,83.0,6.4,0.0,0.0,10.1,0,1,3.3,10.7,486.0,3.27,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
14,22.8,64.0,15.8,0.0,0.0,5.4,0,0,12.9,22.5,990.0,29.84,4.2,4.6,False,False,False,False,False,True,eBike
12,20.6,56.0,11.6,0.0,0.0,8.0,0,1,5.3,29.23264476803251,503.83101930240434,24.48038266169997,4.238222222222222,4.404481481481481,False,False,False,False,True,False,Uber XL
18,16.6,59.0,8.4,0.0,0.0,9.8,0,0,2.4,29.9,76.0,8.41,4.1,4.2,False,False,False,False,False,False,Auto
18,30.5,40.0,15.3,0.0,0.0,14.4,0,0,6.1,38.0,1584.0,47.15,4.4,4.2,False,False,True,False,False,False,Go Sedan
19,13.4,53.0,4.1,0.0,0.0,10.9,0,1,8.3,29.14832349978414,503.25600805871346,24.991942725572027,4.2249407676512405,4.4044700679197595,False,False,False,False,False,True,eBike
22,23.1,97.0,22.5,0.0,0.0,6.4,0,1,8.2,25.4,489.0,18.65,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
13,22.5,45.0,9.8,0.0,0.0,4.8,0,0,6.0,33.6,52.0,15.1,4.3,4.5,False,False,False,False,False,False,Auto
16,27.1,92.0,25.6,0.8,0.0,33.6,0,0,14.7,18.3,1007.0,34.78,3.6,4.9,True,False,False,False,False,False,Bike
17,30.6,52.0,19.5,0.0,0.0,1.4,0,1,6.7,29.201697075395764,510.3922726053126,24.640380332707274,4.229652996845426,4.404225662093757,True,False,False,False,False,False,Bike
9,25.8,57.0,16.6,0.0,0.0,2.5,0,0,13.8,31.0,461.0,36.05,4.2,4.3,True,False,False,False,False,False,Bike
17,29.5,89.0,27.6,0.0,0.0,15.3,1,1,8.506528015659407,29.201697075395764,510.3922726053126,24.640380332707274,4.229652996845426,4.404225662093757,True,False,False,False,False,False,Bike
18,33.5,39.0,17.8,0.0,0.0,6.9,0,0,8.1,17.0,84.0,14.64,4.2,4.9,False,False,False,False,False,False,Auto
7,31.0,61.0,22.6,0.0,0.0,12.3,0,1,9.4,29.173641331849,508.02398542657625,24.611863171743753,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
5,10.1,80.0,6.8,0.0,0.0,13.0,0,1,3.8,29.02648484165446,510.87715541530486,24.56676434126,4.232220294882914,4.408784537232066,False,False,True,False,False,False,Go Sedan
16,24.0,93.0,22.9,0.8,0.0,13.1,0,1,8.9,29.02648484165446,510.87715541530486,24.56676434126,4.232220294882914,4.408784537232066,False,False,True,False,False,False,Go Sedan
6,21.5,45.0,9.2,0.0,0.0,6.5,0,0,8.2,31.9,436.0,16.4,4.2,4.1,False,False,True,False,False,False,Go Sedan
19,12.0,75.0,7.7,0.0,0.0,7.8,0,0,3.6,28.3,109.0,45.54,3.4,3.8,False,False,False,False,False,False,Auto
13,27.1,84.0,24.2,0.0,0.0,3.9,0,0,13.2,34.0,915.0,5.87,4.3,4.9,False,False,False,True,False,False,Premier Sedan
13,33.4,64.0,25.7,0.0,0.0,11.0,0,1,9.3,29.02648484165446,510.87715541530486,24.56676434126,4.232220294882914,4.408784537232066,False,False,True,False,False,False,Go Sedan
8,15.4,64.0,8.5,0.0,0.0,5.8,0,1,7.3,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
20,31.7,60.0,23.0,0.0,0.0,10.3,0,0,4.1,16.3,75.0,31.45,3.8,4.7,True,False,False,False,False,False,Bike
13,27.7,50.0,16.3,0.0,0.0,8.5,0,0,13.8,36.8,852.0,36.88,4.3,4.2,False,False,True,False,False,False,Go Sedan
19,25.7,71.0,20.1,0.0,0.0,10.7,0,1,9.9,13.1,1340.0,15.32,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
18,21.2,64.0,14.2,0.0,0.0,6.0,1,1,8.47023488071019,29.173641331849,508.02398542657625,24.611863171743753,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
9,26.7,70.0,20.7,0.0,0.0,14.7,0,0,14.3,35.3,121.0,30.81,4.2,3.7,True,False,False,False,False,False,Bike
21,26.2,97.0,25.6,0.0,0.0,3.3,0,0,10.1,16.1,1254.0,7.1,4.5,3.9,False,False,False,False,False,True,eBike
19,24.8,95.0,24.0,0.2,0.0,13.0,0,1,6.1,12.3,410.0,8.32,4.2249407676512405,4.4044700679197595,False,False,False,False,False,True,eBike
12,29.1,79.0,25.1,0.0,0.0,6.0,0,0,8.4,30.2,292.0,24.07,4.2,4.7,False,False,False,False,False,False,Auto
17,13.5,96.0,12.8,0.0,0.0,8.1,0,0,10.2,35.6,944.0,15.7,3.6,5.0,False,False,False,False,False,False,Auto
17,13.7,50.0,3.6,0.0,0.0,6.0,0,0,11.3,25.9,392.0,24.5,4.5,3.7,False,False,False,True,False,False,Premier Sedan
14,25.6,83.0,22.6,0.0,0.0,4.9,0,1,12.5,29.173641331849,508.02398542657625,24.611863171743753,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
20,10.8,80.0,7.5,0.0,0.0,2.6,0,0,9.6,17.7,536.0,34.35,3.0,3.9,False,False,True,False,False,False,Go Sedan
16,27.1,92.0,25.7,0.0,0.0,7.6,0,0,8.9,17.0,320.0,13.84,4.3,5.0,False,False,True,False,False,False,Go Sedan
12,36.5,53.0,25.4,0.0,0.0,8.9,0,1,5.9,29.1,139.0,5.98,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
18,26.8,93.0,25.6,0.1,0.0,2.8,0,0,13.2,15.4,342.0,34.09,4.2,3.8,False,False,False,True,False,False,Premier Sedan
16,29.6,29.0,9.8,0.0,0.0,18.1,0,0,13.9,25.5,670.0,16.29,4.3,3.8,False,False,False,False,False,True,eBike
15,21.4,69.0,15.4,0.0,0.0,6.5,0,0,7.0,16.4,537.0,25.04,4.4,4.1,False,False,False,False,False,False,Auto
12,31.2,71.0,25.4,0.1,0.0,7.2,0,1,3.5,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
7,41.9,15.0,10.3,0.0,0.0,14.0,0,1,4.0,29.201697075395764,510.3922726053126,24.640380332707274,4.229652996845426,4.404225662093757,True,False,False,False,False,False,Bike
7,15.3,77.0,11.2,0.0,0.0,5.9,1,1,8.446660167213212,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
9,28.0,87.0,25.7,0.1,0.0,22.0,0,0,14.1,20.6,650.0,21.73,4.5,4.6,False,False,False,True,False,False,Premier Sedan
9,29.8,76.0,25.1,0.2,0.0,6.9,0,0,10.2,21.1,370.0,16.24,4.3,4.2,False,False,False,False,False,False,Auto
11,39.5,19.0,11.5,0.0,0.0,8.9,0,1,3.8,29.201697075395764,510.3922726053126,24.640380332707274,4.229652996845426,4.404225662093757,True,False,False,False,False,False,Bike
19,11.5,79.0,7.9,0.0,0.0,6.8,0,0,6.1,24.4,510.0,45.04,4.1,4.9,False,True,False,False,False,False,Go Mini
11,30.8,38.0,14.8,0.0,0.0,11.4,0,0,12.5,36.6,932.0,29.2,4.3,3.8,False,False,False,False,False,False,Auto
19,25.9,98.0,25.5,0.0,0.0,1.5,0,0,4.6,26.7,386.0,13.29,4.7,5.0,False,False,False,False,True,False,Uber XL
22,5.3,98.0,4.9,0.0,0.0,8.2,0,1,8.6,29.201697075395764,510.3922726053126,24.640380332707274,4.229652996845426,4.404225662093757,True,False,False,False,False,False,Bike
17,11.2,34.0,-4.0,0.0,0.0,5.0,0,0,3.3,36.5,749.0,19.03,4.5,4.7,False,False,True,False,False,False,Go Sedan
10,39.7,17.0,9.9,0.0,0.0,10.7,0,0,12.7,23.8,384.0,8.96,4.2,3.2,False,True,False,False,False,False,Go Mini
19,17.5,51.0,7.3,0.0,0.0,1.5,1,1,8.446660167213212,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
12,21.4,91.0,19.8,3.1,0.0,8.7,0,0,12.1,40.8,374.0,41.79,3.7,4.9,False,False,True,False,False,False,Go Sedan
16,23.1,54.0,13.2,0.0,0.0,5.8,0,0,6.1,23.4,650.0,18.39,4.3,4.9,False,False,True,False,False,False,Go Sedan
18,25.2,95.0,24.4,0.5,0.0,8.0,0,0,5.6,41.6,493.0,21.32,3.8,5.0,False,False,False,False,False,False,Auto
14,23.8,96.0,23.2,9.8,0.0,4.2,0,0,9.4,40.4,364.0,20.88,4.2,4.8,False,False,True,False,False,False,Go Sedan
18,30.1,80.0,26.3,0.0,0.0,9.1,0,1,16.3,29.02648484165446,510.87715541530486,24.56676434126,4.232220294882914,4.408784537232066,False,False,True,False,False,False,Go Sedan
21,23.5,86.0,21.1,0.0,0.0,6.2,0,1,3.0,28.3,168.0,5.33,4.229652996845426,4.404225662093757,True,False,False,False,False,False,Bike
15,27.3,83.0,24.3,0.0,0.0,11.6,0,0,14.7,37.9,429.0,25.74,3.9,3.3,False,False,False,False,False,False,Auto
14,30.2,14.0,0.0,0.0,0.0,14.3,0,0,9.9,29.9,173.0,31.14,4.1,3.2,False,False,False,False,False,False,Auto
9,21.3,46.0,9.1,0.0,0.0,19.2,0,0,6.1,25.2,813.0,3.75,4.3,4.6,False,False,False,False,False,False,Auto
16,29.8,78.0,25.5,0.0,0.0,9.7,0,0,3.7,42.5,419.0,44.6,3.2,4.9,False,False,False,False,False,True,eBike
12,16.5,61.0,8.9,0.0,0.0,2.6,0,0,6.5,16.4,479.0,49.19,4.3,3.9,False,True,False,False,False,False,Go Mini
20,11.4,86.0,9.2,0.0,0.0,8.1,0,0,3.0,29.7,599.0,28.9,4.2,3.7,False,False,True,False,False,False,Go Sedan
7,32.2,68.0,25.7,0.1,0.0,13.4,0,0,9.9,20.9,1328.0,14.11,4.2,3.3,False,False,False,True,False,False,Premier Sedan
10,38.2,19.0,10.2,0.0,0.0,16.1,0,0,3.5,32.1,284.0,48.67,4.7,4.9,False,False,False,False,False,False,Auto
19,20.5,67.0,14.1,0.0,0.0,1.5,0,0,6.8,19.5,441.0,33.67,4.9,4.3,False,False,True,False,False,False,Go Sedan
12,35.6,49.0,23.3,0.0,0.0,6.1,0,0,2.4,30.2,293.0,9.08,4.4,3.4,False,True,False,False,False,False,Go Mini
15,24.7,91.0,23.2,0.0,0.0,2.5,0,0,6.8,20.8,108.0,16.25,4.4,4.6,False,False,False,False,True,False,Uber XL
5,15.3,86.0,13.1,0.0,0.0,3.8,0,0,8.7,19.5,221.0,24.47,4.9,4.6,True,False,False,False,False,False,Bike
15,38.6,11.0,3.4,0.0,0.0,14.0,0,0,3.5,28.6,252.0,5.59,3.7,3.2,False,False,False,False,False,False,Auto
13,17.2,46.0,5.4,0.0,0.0,4.3,0,1,9.6,29.173641331849,508.02398542657625,24.611863171743753,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
11,16.8,71.0,11.5,0.0,0.0,5.4,0,0,9.9,20.1,540.0,13.83,4.2,4.5,False,False,False,True,False,False,Premier Sedan
21,21.3,87.0,19.1,0.0,0.0,13.1,0,0,14.7,23.4,600.0,4.38,4.1,4.3,False,False,False,False,False,False,Auto
16,21.3,77.0,17.2,0.0,0.0,13.7,0,0,13.3,34.6,280.0,25.26,5.0,4.2,False,False,True,False,False,False,Go Sedan
15,13.1,47.0,2.0,0.0,0.0,7.1,0,1,6.1,23.5,64.0,10.01,4.2249407676512405,4.4044700679197595,False,False,False,False,False,True,eBike
17,28.9,77.0,24.6,0.0,0.0,20.4,0,1,6.5,29.210539523212045,509.4071936428273,24.646159765788376,4.234065732857275,4.404009887393572,False,False,False,True,False,False,Premier Sedan
19,23.8,79.0,19.9,0.0,0.0,6.7,0,0,6.0,25.5,227.0,46.15,3.9,4.2,True,False,False,False,False,False,Bike
21,16.4,61.0,8.9,0.0,0.0,4.4,0,0,9.9,28.4,455.0,6.75,4.4,4.6,False,False,False,False,False,True,eBike
12,21.5,48.0,9.9,0.0,0.0,5.8,0,0,2.0,20.9,237.0,30.09,4.5,5.0,False,False,False,True,False,False,Premier Sedan
20,26.4,93.0,25.2,0.0,0.0,2.9,0,0,8.7,34.8,1309.0,45.29,4.5,4.4,False,False,True,False,False,False,Go Sedan
9,30.3,71.0,24.6,0.1,0.0,7.4,0,1,6.6,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
10,30.6,39.0,15.1,0.0,0.0,11.1,0,0,13.1,37.0,588.0,39.29,4.4,4.5,False,False,True,False,False,False,Go Sedan
15,27.5,87.0,25.2,0.0,0.0,5.7,0,0,10.5,34.1,598.0,42.94,4.3,4.2,False,False,False,False,False,False,Auto
9,28.7,23.0,5.8,0.0,0.0,8.5,0,0,5.1,17.9,528.0,15.72,4.9,4.6,False,False,True,False,False,False,Go Sedan
14,30.7,76.0,25.9,0.0,0.0,4.8,0,0,11.0,24.9,432.0,49.19,4.1,4.4,False,False,False,True,False,False,Premier Sedan
9,30.5,65.0,23.1,0.0,0.0,8.6,0,1,5.9,29.23264476803251,503.83101930240434,24.48038266169997,4.238222222222222,4.404481481481481,False,False,False,False,True,False,Uber XL
15,15.6,95.0,14.7,0.0,0.0,10.4,0,1,5.4,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
12,22.4,93.0,21.2,0.5,0.0,8.4,0,0,9.9,33.3,197.0,33.78,4.3,4.0,True,False,False,False,False,False,Bike
20,11.4,87.0,9.3,0.0,0.0,6.1,0,0,9.9,33.9,469.0,31.12,4.2,4.2,False,True,False,False,False,False,Go Mini
20,25.3,26.0,4.6,0.0,0.0,11.0,0,1,11.2,29.173641331849,508.02398542657625,24.611863171743753,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
2,12.8,86.0,10.5,0.0,0.0,4.3,0,0,10.9,41.0,948.0,26.71,4.5,4.2,True,False,False,False,False,False,Bike
14,26.1,93.0,24.9,0.8,0.0,2.9,0,0,5.1,20.2,592.0,22.03,4.6,4.7,False,False,True,False,False,False,Go Sedan
22,27.9,49.0,16.1,0.0,0.0,12.0,0,0,4.6,29.3,269.0,10.08,3.4,4.4,False,False,False,False,True,False,Uber XL
19,23.5,74.0,18.6,0.0,0.0,7.6,0,0,11.8,39.4,412.0,26.3,3.2,3.7,False,True,False,False,False,False,Go Mini
23,22.3,92.0,20.9,0.0,0.0,9.4,0,1,4.8,29.173641331849,508.02398542657625,24.611863171743753,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
10,21.1,38.0,6.2,0.0,0.0,3.4,0,0,8.2,40.5,377.0,30.58,3.0,4.6,True,False,False,False,False,False,Bike
15,15.7,56.0,6.9,0.2,0.0,0.4,0,0,14.3,17.7,371.0,33.38,4.6,3.9,False,True,False,False,False,False,Go Mini
18,27.7,27.0,6.8,0.0,0.0,11.5,0,0,13.6,28.4,277.0,33.02,4.1,4.4,False,False,True,False,False,False,Go Sedan
12,17.7,86.0,15.3,0.0,0.0,7.6,0,0,6.3,34.3,98.0,15.84,4.6,4.3,False,False,False,False,False,False,Auto
10,31.2,61.0,22.7,0.0,0.0,19.9,0,0,14.9,28.3,296.0,14.09,4.2,4.7,True,False,False,False,False,False,Bike
7,30.2,72.0,24.5,0.2,0.0,10.0,0,1,4.2,29.173641331849,508.02398542657625,24.611863171743753,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
9,25.4,77.0,21.2,0.6,0.0,15.7,0,0,10.1,17.1,757.0,31.38,3.8,4.7,False,False,False,True,False,False,Premier Sedan
18,21.7,62.0,14.2,0.0,0.0,1.9,0,0,6.6,31.1,322.0,40.61,4.3,3.7,False,False,False,False,False,False,Auto
7,27.8,84.0,24.9,3.0,0.0,11.3,1,1,8.47023488071019,29.173641331849,508.02398542657625,24.611863171743753,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
0,24.3,98.0,23.9,1.4,0.0,14.2,0,1,9.6,29.210539523212045,509.4071936428273,24.646159765788376,4.234065732857275,4.404009887393572,False,False,False,True,False,False,Premier Sedan
17,24.4,91.0,22.8,0.0,0.0,6.7,1,1,8.446660167213212,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
11,18.4,58.0,10.1,0.0,0.0,5.9,0,1,9.8,29.14832349978414,503.25600805871346,24.991942725572027,4.2249407676512405,4.4044700679197595,False,False,False,False,False,True,eBike
22,32.9,25.0,10.4,0.0,0.0,13.9,0,1,11.9,29.201697075395764,510.3922726053126,24.640380332707274,4.229652996845426,4.404225662093757,True,False,False,False,False,False,Bike
23,14.9,59.0,6.9,0.0,0.0,11.9,0,1,4.8,29.201697075395764,510.3922726053126,24.640380332707274,4.229652996845426,4.404225662093757,True,False,False,False,False,False,Bike
3,25.4,86.0,22.8,0.0,0.0,5.7,0,0,14.3,32.1,1387.0,26.29,4.2,4.6,False,False,True,False,False,False,Go Sedan
15,28.3,71.0,22.5,0.0,0.0,18.7,0,0,14.0,39.5,107.0,22.16,3.3,4.9,True,False,False,False,False,False,Bike
16,30.9,75.0,25.9,0.0,0.0,7.4,0,1,6.1,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
18,25.1,94.0,24.0,0.1,0.0,9.6,0,0,7.2,27.3,309.0,24.25,4.4,4.7,False,False,False,False,False,False,Auto
9,31.1,71.0,25.2,0.0,0.0,13.9,0,0,12.4,31.7,719.0,44.14,4.6,3.8,False,False,True,False,False,False,Go Sedan
17,34.8,37.0,17.8,0.0,0.0,6.2,0,1,4.3,13.2,87.0,17.21,4.229652996845426,4.404225662093757,True,False,False,False,False,False,Bike
16,28.6,16.0,0.0,0.0,0.0,9.5,0,0,12.2,28.9,270.0,40.96,4.6,4.9,False,False,True,False,False,False,Go Sedan
