cluster,silhouette,Booking ID,Customer ID
3,0.1762135,"""CNR6501592""","""CID8750748"""
2,0.48998335,"""CNR7617226""","""CID7871474"""
4,0.54170084,"""CNR8269999""","""CID9224453"""
1,0.54740435,"""CNR3244046""","""CID4193790"""
3,0.42445302,"""CNR4982402""","""CID6800315"""
2,0.13318159,"""CNR7337782""","""CID9533035"""
0,0.5605928,"""CNR7127537""","""CID1469695"""
1,0.55638885,"""CNR6838962""","""CID3547094"""
1,0.55798364,"""CNR9346393""","""CID1916440"""
3,0.54260904,"""CNR8183014""","""CID8641594"""
1,0.44678292,"""CNR8163716""","""CID7999325"""
4,0.30701104,"""CNR2329165""","""CID1923314"""
4,0.5385238,"""CNR3258259""","""CID8888607"""
0,0.3134345,"""CNR4115008""","""CID9058168"""
2,0.4002797,"""CNR6347838""","""CID7653627"""
3,0.2185232,"""CNR7155952""","""CID4957912"""
0,0.50751805,"""CNR4580132""","""CID4451089"""
1,0.50232255,"""CNR5119278""","""CID6730870"""
3,0.14526044,"""CNR8329420""","""CID8564005"""
0,0.49964267,"""CNR9835739""","""CID5437219"""
3,0.30778942,"""CNR5642978""","""CID5005542"""
4,-0.020999731,"""CNR3491917""","""CID7822889"""
3,0.28260252,"""CNR6248765""","""CID5900202"""
2,0.3184467,"""CNR3341180""","""CID1793531"""
2,0.35918516,"""CNR6631716""","""CID4272399"""
1,0.25809017,"""CNR9987139""","""CID8757354"""
2,0.43587473,"""CNR8988560""","""CID2516544"""
3,0.13474604,"""CNR5066234""","""CID9717584"""
3,0.5666711,"""CNR4216198""","""CID1308793"""
0,0.24771255,"""CNR7377176""","""CID7112213"""
0,0.5001135,"""CNR2964183""","""CID9212365"""
4,0.39711434,"""CNR7482944""","""CID3478882"""
0,0.55533123,"""CNR8658450""","""CID7723972"""
2,0.26396385,"""CNR5340533""","""CID6169591"""
1,0.39091295,"""CNR4909060""","""CID7440201"""
0,0.4942238,"""CNR7329923""","""CID6785564"""
4,0.5620118,"""CNR2155042""","""CID6665381"""
4,0.5451292,"""CNR1372149""","""CID4010837"""
4,0.3974449,"""CNR2940803""","""CID3217911"""
0,0.3552078,"""CNR3758879""","""CID7348673"""
1,0.56585026,"""CNR2738282""","""CID8956096"""
4,0.51176775,"""CNR8214173""","""CID3044723"""
0,0.19117211,"""CNR5682546""","""CID2656686"""
3,0.43149975,"""CNR1276336""","""CID2921710"""
3,0.5535666,"""CNR5950390""","""CID4746828"""
2,0.26110795,"""CNR4006852""","""CID2727590"""
3,0.44510952,"""CNR6633182""","""CID8709676"""
2,0.24185066,"""CNR3124148""","""CID9760993"""
3,0.31169456,"""CNR2997743""","""CID8062705"""
3,0.533196,"""CNR2847099""","""CID6679605"""
1,0.5501242,"""CNR6400867""","""CID3228867"""
0,-0.0408786,"""CNR6878564""","""CID1743728"""
4,0.49988025,"""CNR3102476""","""CID5678198"""
4,0.51711774,"""CNR2340312""","""CID4452384"""
0,0.5403223,"""CNR2276193""","""CID5651015"""
3,0.3338507,"""CNR8878134""","""CID7848826"""
3,0.43913472,"""CNR9516012""","""CID2945297"""
3,0.5627737,"""CNR9151948""","""CID3753986"""
1,0.21036674,"""CNR3014142""","""CID8344777"""
0,0.5363135,"""CNR9733578""","""CID1574356"""
4,0.29226255,"""CNR8872787""","""CID3062072"""
3,0.49814793,"""CNR4230311""","""CID2638646"""
2,0.50123554,"""CNR5217711""","""CID7906287"""
1,0.49825603,"""CNR2564464""","""CID2361103"""
3,0.5271905,"""CNR5065216""","""CID4583837"""
1,0.0855221,"""CNR7553239""","""CID8435266"""
2,0.10448573,"""CNR5672935""","""CID5273987"""
4,0.18827358,"""CNR4357318""","""CID9936064"""
3,0.5374331,"""CNR2371073""","""CID6612378"""
0,0.09673722,"""CNR3623129""","""CID9867859"""
1,0.14457592,"""CNR7549291""","""CID9692264"""
4,0.30601102,"""CNR4812308""","""CID3418416"""
4,0.2039724,"""CNR9140653""","""CID1295475"""
2,0.18311037,"""CNR5647529""","""CID8748448"""
1,0.29891023,"""CNR1207236""","""CID7380130"""
0,0.102907255,"""CNR2522929""","""CID8714631"""
3,-0.036849033,"""CNR3249781""","""CID7721449"""
3,0.50521934,"""CNR2702262""","""CID3745991"""
4,0.21105213,"""CNR2439044""","""CID4170592"""
3,0.39824036,"""CNR8677923""","""CID6441575"""
0,0.4666763,"""CNR3715467""","""CID1466823"""
3,-0.039255057,"""CNR4233500""","""CID8233364"""
1,0.2981612,"""CNR6917976""","""CID5024944"""
3,0.4240098,"""CNR4005431""","""CID9250529"""
0,0.3445122,"""CNR3313627""","""CID5033586"""
0,0.5263123,"""CNR8464352""","""CID4810428"""
2,0.14304131,"""CNR3229543""","""CID5099047"""
3,0.37963036,"""CNR2824001""","""CID8728831"""
3,0.29792118,"""CNR1217808""","""CID5434731"""
1,0.3155969,"""CNR6281898""","""CID2161476"""
0,0.08718732,"""CNR2911252""","""CID3448729"""
4,0.19456051,"""CNR4589118""","""CID1892461"""
0,0.30450693,"""CNR7315572""","""CID6491219"""
3,0.12833577,"""CNR3758385""","""CID4406179"""
3,0.30363303,"""CNR1986557""","""CID2097035"""
4,0.4225579,"""CNR1806110""","""CID2685778"""
1,0.034406368,"""CNR6140067""","""CID6024952"""
3,0.52864915,"""CNR6469074""","""CID5967750"""
2,0.3024447,"""CNR9878564""","""CID8575289"""
0,0.51491475,"""CNR9505757""","""CID7141636"""
0,-0.011605114,"""CNR1286993""","""CID3459762"""
4,0.14039132,"""CNR2127316""","""CID2069271"""
0,0.41674456,"""CNR2770746""","""CID7740802"""
0,0.35493,"""CNR6116216""","""CID3239881"""
0,0.11395914,"""CNR5016148""","""CID2895527"""
1,0.30631614,"""CNR3545413""","""CID6803881"""
0,0.057289675,"""CNR1075939""","""CID2150071"""
0,0.21857981,"""CNR7968193""","""CID6929259"""
1,0.5334099,"""CNR7561256""","""CID7708454"""
3,0.50838286,"""CNR9358776""","""CID4659981"""
3,0.3275036,"""CNR4389481""","""CID6947020"""
0,0.5161064,"""CNR6541007""","""CID2416376"""
0,0.46675345,"""CNR1031154""","""CID2198446"""
0,0.5533031,"""CNR6996758""","""CID7678408"""
3,0.5062156,"""CNR6116223""","""CID6641772"""
2,0.19909965,"""CNR1040628""","""CID4511878"""
4,0.1982605,"""CNR8029767""","""CID8644321"""
1,0.18495338,"""CNR6467403""","""CID7283543"""
3,0.45670018,"""CNR3066090""","""CID9383011"""
0,0.49080583,"""CNR6167475""","""CID9275891"""
1,0.54453,"""CNR5312471""","""CID1874166"""
3,0.015005435,"""CNR3437802""","""CID6112191"""
2,0.35662737,"""CNR5713916""","""CID5428479"""
2,0.26182833,"""CNR3200526""","""CID2724398"""
4,0.5198832,"""CNR7095197""","""CID4038311"""
4,0.3226917,"""CNR6848662""","""CID9155436"""
0,0.46199584,"""CNR1950332""","""CID6285225"""
2,0.5628831,"""CNR9246905""","""CID1798507"""
0,0.3734954,"""CNR3199812""","""CID9360002"""
4,0.414059,"""CNR2192691""","""CID5275889"""
1,0.35301882,"""CNR8803311""","""CID3401888"""
3,0.4781314,"""CNR6291938""","""CID1595428"""
0,0.26133266,"""CNR1419712""","""CID8009038"""
4,0.48737064,"""CNR7127796""","""CID3014041"""
3,0.51530915,"""CNR8768365""","""CID8995063"""
2,0.15699303,"""CNR1411721""","""CID9284572"""
1,0.32280475,"""CNR7512891""","""CID9521672"""
1,0.15306567,"""CNR5783118""","""CID1755056"""
1,0.5595795,"""CNR4503811""","""CID7525844"""
3,0.3424396,"""CNR3928931""","""CID6754113"""
2,0.5165395,"""CNR6706217""","""CID1328356"""
1,0.56064475,"""CNR5551338""","""CID7104932"""
3,0.5000943,"""CNR4092554""","""CID6923900"""
1,0.08529846,"""CNR3934512""","""CID8941334"""
3,0.5190621,"""CNR7142600""","""CID2010759"""
3,0.4568317,"""CNR5087129""","""CID5870017"""
2,0.22429298,"""CNR3128469""","""CID6481002"""
1,0.38920712,"""CNR3875217""","""CID4484176"""
3,0.3610328,"""CNR4817279""","""CID4704273"""
3,0.51729697,"""CNR8697867""","""CID7461144"""
4,0.00556599,"""CNR8272536""","""CID2439961"""
1,0.40895024,"""CNR2083186""","""CID4858329"""
1,0.54092693,"""CNR2498774""","""CID8078141"""
3,0.011023449,"""CNR1701420""","""CID9040708"""
0,0.1630091,"""CNR9431364""","""CID8966814"""
4,0.37442014,"""CNR6183888""","""CID6971390"""
0,0.16330758,"""CNR1327954""","""CID8472427"""
3,0.5573886,"""CNR9069514""","""CID8650117"""
2,0.114190415,"""CNR9283859""","""CID2475793"""
0,0.49690586,"""CNR9899136""","""CID9455000"""
2,0.16545974,"""CNR9585665""","""CID7766460"""
3,0.2853558,"""CNR1658244""","""CID6030464"""
1,0.538332,"""CNR7190090""","""CID8349202"""
1,0.1525972,"""CNR2601945""","""CID4921847"""
0,0.3787376,"""CNR3459339""","""CID2312090"""
0,0.45695022,"""CNR3981541""","""CID3173637"""
1,0.31045166,"""CNR9715957""","""CID3699409"""
0,0.5269099,"""CNR5367826""","""CID7883523"""
2,0.36119422,"""CNR4734116""","""CID8990620"""
0,0.5032972,"""CNR1862460""","""CID2642444"""
3,0.45648727,"""CNR6401709""","""CID5296479"""
2,0.5607232,"""CNR4991136""","""CID4600481"""
0,0.52375627,"""CNR6233803""","""CID7066248"""
3,0.11772412,"""CNR8932829""","""CID9192269"""
0,0.36648604,"""CNR7912924""","""CID1778676"""
4,0.034614455,"""CNR6043751""","""CID1923429"""
4,0.5098082,"""CNR5229712""","""CID7290731"""
0,0.54712963,"""CNR9478897""","""CID4311212"""
1,0.08859501,"""CNR9332167""","""CID1612914"""
1,0.5403169,"""CNR3798425""","""CID8378890"""
1,0.33600575,"""CNR2779040""","""CID5467828"""
4,0.5202711,"""CNR8653683""","""CID4676719"""
3,0.52131444,"""CNR2542667""","""CID8169243"""
2,0.2065619,"""CNR7743476""","""CID5290584"""
1,0.54190034,"""CNR5802790""","""CID8739406"""
1,0.5518739,"""CNR3723100""","""CID4234655"""
1,0.5325281,"""CNR7104805""","""CID7219991"""
2,0.3713769,"""CNR5533436""","""CID1908849"""
2,0.16922131,"""CNR7813583""","""CID4463837"""
2,0.14936832,"""CNR7806961""","""CID1865833"""
4,0.52391684,"""CNR4406467""","""CID8555316"""
0,0.31828585,"""CNR9172147""","""CID5428959"""
4,0.5104919,"""CNR1453141""","""CID4603065"""
4,0.28338233,"""CNR9724565""","""CID3789977"""
3,0.57281286,"""CNR2274066""","""CID1560677"""
2,0.2938113,"""CNR7817234""","""CID4974664"""
4,0.12289386,"""CNR6734670""","""CID9609322"""
1,0.100537166,"""CNR8605766""","""CID7762973"""
2,0.14898214,"""CNR2271531""","""CID8253598"""
3,0.17548172,"""CNR9347879""","""CID2307841"""
4,0.28195968,"""CNR9697573""","""CID9961689"""
2,0.08736155,"""CNR6469154""","""CID7286039"""
4,0.54955924,"""CNR4251249""","""CID6513978"""
1,0.5354346,"""CNR3877535""","""CID4578363"""
2,0.3033522,"""CNR9649455""","""CID4123109"""
2,0.35762337,"""CNR7837275""","""CID5964597"""
0,0.5809997,"""CNR6065897""","""CID1518078"""
3,0.49399334,"""CNR8856803""","""CID1440208"""
0,0.012441308,"""CNR2559076""","""CID9765010"""
1,0.06785062,"""CNR3593643""","""CID5172569"""
3,0.56061894,"""CNR6001727""","""CID1550339"""
0,0.15584773,"""CNR8102532""","""CID5692225"""
2,0.18966728,"""CNR9050328""","""CID3439013"""
0,0.52467936,"""CNR3443655""","""CID2147863"""
4,0.54003876,"""CNR6549958""","""CID7649994"""
4,-0.0158724,"""CNR1008338""","""CID4193702"""
4,0.50596774,"""CNR4112418""","""CID2765971"""
4,0.22239706,"""CNR8262370""","""CID6825600"""
0,0.51537675,"""CNR1997313""","""CID1989316"""
3,0.5412287,"""CNR1455852""","""CID3669937"""
0,0.53704333,"""CNR7863451""","""CID1680890"""
0,0.037552785,"""CNR1529948""","""CID2124652"""
0,0.5333726,"""CNR8699282""","""CID7998282"""
4,0.52952904,"""CNR1562472""","""CID1465042"""
1,0.51847583,"""CNR9897735""","""CID8737459"""
0,0.3316578,"""CNR8897518""","""CID3770676"""
3,0.5520939,"""CNR9458050""","""CID8529002"""
0,0.5666437,"""CNR5087773""","""CID3526311"""
4,0.156957,"""CNR8105378""","""CID7947515"""
1,0.30412662,"""CNR8818467""","""CID1511127"""
4,0.53540325,"""CNR8419112""","""CID5572716"""
0,0.4080571,"""CNR8322651""","""CID6208630"""
0,0.54006106,"""CNR6604495""","""CID3838358"""
4,0.56703216,"""CNR8248955""","""CID8111910"""
2,0.19276483,"""CNR4989125""","""CID6980114"""
2,0.22438613,"""CNR1300211""","""CID7007405"""
4,0.27432108,"""CNR8918519""","""CID8662615"""
3,0.182396,"""CNR1719378""","""CID7188344"""
0,0.3601129,"""CNR5272326""","""CID9181792"""
3,0.13299493,"""CNR1900445""","""CID3836834"""
1,0.29036453,"""CNR1495479""","""CID2042605"""
3,0.096305184,"""CNR8235956""","""CID9902558"""
2,0.21927805,"""CNR1152524""","""CID7706081"""
0,0.38431928,"""CNR9157890""","""CID6082909"""
0,0.5100716,"""CNR8746739""","""CID5946520"""
2,0.51680875,"""CNR2326659""","""CID6747369"""
0,0.54359955,"""CNR9957333""","""CID7665288"""
1,0.41983283,"""CNR6292660""","""CID8869401"""
3,0.23293482,"""CNR3411646""","""CID2397019"""
0,0.54727894,"""CNR6194296""","""CID2255276"""
1,0.45788532,"""CNR8995389""","""CID4142649"""
3,0.48009142,"""CNR5972662""","""CID9376462"""
4,0.37477407,"""CNR3770967""","""CID5643812"""
4,0.5241452,"""CNR7100755""","""CID3246810"""
1,0.36663324,"""CNR8518689""","""CID6799926"""
1,0.47293308,"""CNR4201521""","""CID6022154"""
0,0.53070337,"""CNR7866038""","""CID2695407"""
2,0.44197464,"""CNR6193073""","""CID3719069"""
0,0.4469555,"""CNR8327024""","""CID9944064"""
2,0.14239323,"""CNR7832070""","""CID7399825"""
0,0.43324852,"""CNR4005513""","""CID7603127"""
3,0.14344971,"""CNR1329165""","""CID7838998"""
3,0.5659245,"""CNR5791805""","""CID2684351"""
3,0.008465368,"""CNR5569596""","""CID2807826"""
4,0.13121125,"""CNR8213506""","""CID6541190"""
2,0.4417685,"""CNR6977712""","""CID5684105"""
3,0.3809704,"""CNR9464690""","""CID4572986"""
4,0.08888197,"""CNR9187011""","""CID1141839"""
2,0.29208714,"""CNR2486304""","""CID8409201"""
4,0.061397772,"""CNR5286680""","""CID8867142"""
4,0.13963339,"""CNR9068075""","""CID2739660"""
1,0.3881577,"""CNR6253047""","""CID3428208"""
4,0.03496616,"""CNR8020678""","""CID6027579"""
0,0.04453808,"""CNR9662245""","""CID2828146"""
1,0.47821853,"""CNR6588451""","""CID6026410"""
0,0.54582447,"""CNR3024361""","""CID1529901"""
0,0.1958164,"""CNR2064739""","""CID7413526"""
4,0.5144392,"""CNR8584295""","""CID9641208"""
1,0.13187501,"""CNR3912298""","""CID1152950"""
3,0.48048106,"""CNR1092612""","""CID3740329"""
1,0.5208942,"""CNR7507072""","""CID7995558"""
4,0.49604437,"""CNR1592643""","""CID8576043"""
1,0.5411683,"""CNR8134562""","""CID7911129"""
2,0.4583288,"""CNR2771037""","""CID2167270"""
0,0.032534752,"""CNR5553608""","""CID7388075"""
4,0.47731334,"""CNR9750939""","""CID7363727"""
4,0.37659612,"""CNR9647176""","""CID5500175"""
3,0.44173062,"""CNR3541507""","""CID2885606"""
4,0.52420443,"""CNR4471606""","""CID8165460"""
3,0.20361361,"""CNR4962456""","""CID3674253"""
4,0.53347504,"""CNR2578933""","""CID5734050"""
1,0.13977776,"""CNR5789676""","""CID3408420"""
0,0.5386334,"""CNR6467716""","""CID1543249"""
1,0.32949996,"""CNR3127537""","""CID8938567"""
1,0.5400971,"""CNR8080267""","""CID3294593"""
3,0.38553983,"""CNR1312908""","""CID6631095"""
0,0.53145283,"""CNR9291714""","""CID6168053"""
1,0.46673575,"""CNR7376635""","""CID1643230"""
1,-0.003114778,"""CNR2122187""","""CID6020626"""
1,0.11634303,"""CNR1818633""","""CID1363547"""
2,0.16757636,"""CNR6416199""","""CID7605662"""
0,0.5795724,"""CNR5154449""","""CID1168966"""
1,0.010563562,"""CNR3115689""","""CID5547979"""
3,-0.02543594,"""CNR3755324""","""CID5257911"""
2,0.5088277,"""CNR9570423""","""CID7600488"""
0,0.33320215,"""CNR3957894""","""CID4153132"""
2,0.3441835,"""CNR5329543""","""CID1581955"""
1,0.43219736,"""CNR6768762""","""CID2635729"""
4,0.19823866,"""CNR7199194""","""CID4743721"""
4,0.40101877,"""CNR3251435""","""CID5409735"""
1,0.3724635,"""CNR8226307""","""CID8407649"""
2,0.50780356,"""CNR8323072""","""CID8355203"""
4,0.40121827,"""CNR7915778""","""CID7165278"""
3,0.30531988,"""CNR2874496""","""CID3543679"""
2,0.12428291,"""CNR4909716""","""CID6692978"""
0,0.51862466,"""CNR3650041""","""CID9482352"""
1,0.51238024,"""CNR7749167""","""CID8340697"""
4,0.23148961,"""CNR2893766""","""CID5411037"""
0,0.5617547,"""CNR4630756""","""CID8902786"""
3,0.17164825,"""CNR3222317""","""CID5216801"""
2,0.1258384,"""CNR1351892""","""CID4565360"""
1,0.39605436,"""CNR8420526""","""CID1761449"""
0,0.4073384,"""CNR8129593""","""CID8730239"""
2,0.2264209,"""CNR4998995""","""CID1530856"""
3,0.545876,"""CNR3313235""","""CID3030666"""
2,0.4501486,"""CNR6179981""","""CID5284422"""
3,0.56111544,"""CNR4818584""","""CID5185503"""
0,0.08232794,"""CNR8526220""","""CID7357600"""
3,0.5133233,"""CNR1757849""","""CID3838483"""
0,0.45494735,"""CNR9629477""","""CID7722664"""
1,0.46117702,"""CNR7298552""","""CID1794008"""
4,0.3686616,"""CNR1918260""","""CID8540788"""
4,0.5318203,"""CNR2771570""","""CID5733668"""
4,0.4717016,"""CNR6795564""","""CID2581764"""
4,0.24695769,"""CNR7987521""","""CID9181483"""
1,0.15887995,"""CNR5315648""","""CID3056838"""
4,0.21771994,"""CNR9592737""","""CID6514960"""
4,0.3715686,"""CNR7321410""","""CID8096436"""
4,0.47883826,"""CNR8461746""","""CID6473217"""
4,0.5254947,"""CNR1623947""","""CID9107067"""
3,0.44418406,"""CNR6301259""","""CID8373101"""
0,0.3286835,"""CNR7828621""","""CID5888141"""
0,0.46695986,"""CNR4237780""","""CID2341098"""
3,0.5397239,"""CNR9025391""","""CID7474436"""
3,-0.0027451362,"""CNR5713305""","""CID6069790"""
1,0.41992116,"""CNR2794521""","""CID2271758"""
3,0.14363955,"""CNR1703699""","""CID2862320"""
3,0.551788,"""CNR1164103""","""CID9687450"""
3,0.49015155,"""CNR5828752""","""CID6748545"""
3,0.37519956,"""CNR9789337""","""CID8329198"""
4,-0.020666061,"""CNR7913786""","""CID8682669"""
0,0.5166465,"""CNR7050442""","""CID5338200"""
2,0.12413272,"""CNR4171369""","""CID6316370"""
2,0.30683887,"""CNR1182621""","""CID5085093"""
4,0.5355588,"""CNR8629142""","""CID1185195"""
2,0.4856692,"""CNR7413922""","""CID5674011"""
4,0.5120489,"""CNR1978091""","""CID6015104"""
3,0.24881233,"""CNR3582960""","""CID1507370"""
0,0.5381772,"""CNR8524789""","""CID3471238"""
4,0.53860873,"""CNR2733505""","""CID1885741"""
3,0.20049047,"""CNR6862295""","""CID1565297"""
2,0.5686157,"""CNR6097904""","""CID7409461"""
1,0.08690287,"""CNR6798149""","""CID8729028"""
4,0.008571149,"""CNR5402903""","""CID9141211"""
2,0.29521605,"""CNR8678788""","""CID6685956"""
0,0.13308069,"""CNR8401550""","""CID1594930"""
0,0.17925881,"""CNR5098104""","""CID7846076"""
1,0.19610415,"""CNR8611714""","""CID8608151"""
2,0.24888232,"""CNR4971066""","""CID8814735"""
0,0.25683582,"""CNR2481693""","""CID8677273"""
0,0.13387464,"""CNR2753877""","""CID2455067"""
2,0.069733545,"""CNR7994956""","""CID2589585"""
4,-0.0047056163,"""CNR3771790""","""CID9689436"""
0,0.12973458,"""CNR6147974""","""CID4584923"""
3,0.25520146,"""CNR3300759""","""CID3139002"""
2,0.31745628,"""CNR9119046""","""CID9354603"""
4,0.0681067,"""CNR6376419""","""CID8359251"""
1,0.089018956,"""CNR1647452""","""CID8017665"""
0,0.56014365,"""CNR5682084""","""CID1277412"""
3,0.4479195,"""CNR3634348""","""CID1772816"""
0,0.5254247,"""CNR6254492""","""CID7944116"""
3,0.5316559,"""CNR6011786""","""CID8415993"""
4,0.5039485,"""CNR1319858""","""CID5835394"""
4,0.10267176,"""CNR9347708""","""CID5643144"""
4,0.061858695,"""CNR2643105""","""CID6275445"""
2,0.38491237,"""CNR8784935""","""CID8226917"""
4,0.5323055,"""CNR8008722""","""CID7805537"""
3,0.5272155,"""CNR1699280""","""CID4182665"""
0,0.51496226,"""CNR5176706""","""CID8313320"""
1,0.36981654,"""CNR3089826""","""CID6157100"""
3,0.2371322,"""CNR3658168""","""CID1990802"""
1,0.36002943,"""CNR5152850""","""CID4814196"""
2,0.32442218,"""CNR8524833""","""CID1846804"""
4,0.0009868223,"""CNR1685125""","""CID2124099"""
4,0.43216133,"""CNR6791365""","""CID8782671"""
0,0.49127945,"""CNR8902057""","""CID4635355"""
2,0.5343705,"""CNR1390847""","""CID4451504"""
2,0.47878015,"""CNR5408183""","""CID3134853"""
4,0.5312756,"""CNR6819202""","""CID8222906"""
0,0.52660155,"""CNR5474098""","""CID5164418"""
4,0.48119152,"""CNR7253850""","""CID3692446"""
1,0.31865892,"""CNR2949013""","""CID3642557"""
1,0.53554225,"""CNR4393870""","""CID6324731"""
3,0.2957246,"""CNR7326413""","""CID6490298"""
0,0.54922926,"""CNR5070189""","""CID5237560"""
3,0.5475488,"""CNR4380481""","""CID4302586"""
0,0.13990039,"""CNR4777457""","""CID4969595"""
2,0.33003783,"""CNR4762996""","""CID8701564"""
1,0.12619315,"""CNR3519612""","""CID6854591"""
3,0.18749017,"""CNR3061623""","""CID7247933"""
0,0.5764223,"""CNR4575737""","""CID7857443"""
2,0.20108354,"""CNR7996495""","""CID9173500"""
0,0.58216816,"""CNR8035664""","""CID1587586"""
2,0.20226966,"""CNR7164579""","""CID1822127"""
3,0.4251723,"""CNR6872887""","""CID7869977"""
0,0.53988594,"""CNR4007022""","""CID2800582"""
1,0.17313372,"""CNR2093899""","""CID9751401"""
1,0.52637196,"""CNR1387730""","""CID6390635"""
0,0.48516834,"""CNR7447810""","""CID5203618"""
0,-0.044032328,"""CNR3261034""","""CID5581645"""
0,0.22539906,"""CNR2544874""","""CID8424175"""
2,0.4484282,"""CNR3964967""","""CID5090226"""
2,0.11952965,"""CNR3419057""","""CID8174767"""
1,0.32343337,"""CNR9776187""","""CID6785334"""
1,0.5630085,"""CNR1226649""","""CID4153598"""
1,0.33282724,"""CNR8395135""","""CID7823905"""
2,0.1041211,"""CNR7274023""","""CID4278475"""
1,0.5410864,"""CNR7261404""","""CID1372336"""
2,0.29476836,"""CNR4032311""","""CID4576159"""
2,0.10793517,"""CNR4095358""","""CID2001066"""
3,0.38023922,"""CNR6883084""","""CID1186911"""
4,0.03576307,"""CNR7837342""","""CID5563695"""
1,0.027252967,"""CNR5059748""","""CID3437325"""
2,0.16337588,"""CNR6985148""","""CID3509070"""
3,0.5027558,"""CNR4109385""","""CID9256654"""
4,0.44473568,"""CNR1853172""","""CID4000267"""
1,0.11374613,"""CNR1316985""","""CID1324841"""
0,0.45133018,"""CNR3148859""","""CID5639617"""
0,0.3655751,"""CNR7035814""","""CID6289778"""
4,0.51311225,"""CNR8340217""","""CID6097502"""
4,0.51517564,"""CNR9970819""","""CID2671371"""
4,0.23320587,"""CNR5069498""","""CID7826888"""
1,0.31999764,"""CNR5538556""","""CID7859044"""
3,-0.0035105206,"""CNR2472012""","""CID4436081"""
0,0.091270596,"""CNR1471260""","""CID2782769"""
3,0.44504645,"""CNR9214720""","""CID9804193"""
1,0.5150011,"""CNR4566671""","""CID4671287"""
3,0.56904674,"""CNR1060892""","""CID6146657"""
1,0.06113795,"""CNR3065131""","""CID2418583"""
0,0.08373838,"""CNR7400593""","""CID3814864"""
1,0.15977366,"""CNR6036029""","""CID6224774"""
1,0.15784758,"""CNR9550372""","""CID7545040"""
1,0.38690007,"""CNR9358941""","""CID2977449"""
1,0.5040176,"""CNR4245380""","""CID9292830"""
4,0.47666657,"""CNR7880648""","""CID9340687"""
0,0.40507787,"""CNR8843220""","""CID7976245"""
2,0.24170704,"""CNR6721754""","""CID6215610"""
0,0.5677781,"""CNR1493272""","""CID9056666"""
4,0.40413025,"""CNR5187044""","""CID8507478"""
4,0.0750132,"""CNR7265996""","""CID4021190"""
4,0.3690427,"""CNR6898734""","""CID5523609"""
4,0.2941701,"""CNR2947631""","""CID9448626"""
3,0.5609679,"""CNR9725671""","""CID4876892"""
4,0.06064752,"""CNR9105478""","""CID4262704"""
0,0.32417816,"""CNR6723395""","""CID1987121"""
0,0.102682516,"""CNR2888984""","""CID6647935"""
4,0.48710376,"""CNR5220935""","""CID6352381"""
1,0.5050085,"""CNR3447387""","""CID3837571"""
4,0.5146856,"""CNR1892055""","""CID6318426"""
3,0.44212312,"""CNR9403059""","""CID4192949"""
4,0.51297003,"""CNR4956319""","""CID9833211"""
0,0.52550524,"""CNR2711037""","""CID9666113"""
2,0.45956346,"""CNR9333961""","""CID2440186"""
1,0.23005457,"""CNR4871841""","""CID8722220"""
2,0.4051376,"""CNR7621097""","""CID7019929"""
2,0.046237517,"""CNR4055326""","""CID3866837"""
1,0.55800277,"""CNR5222304""","""CID1984152"""
3,0.5098263,"""CNR4393364""","""CID5859323"""
1,0.28967175,"""CNR9326873""","""CID9986202"""
3,0.44593105,"""CNR3577879""","""CID1333558"""
4,0.50782204,"""CNR1320058""","""CID5260441"""
0,0.28242385,"""CNR2818554""","""CID5079911"""
2,0.42322093,"""CNR1606190""","""CID4822831"""
2,0.49504885,"""CNR7781565""","""CID6453395"""
1,0.5035421,"""CNR7407391""","""CID4770057"""
4,0.4844555,"""CNR3147718""","""CID3730262"""
2,0.07620805,"""CNR4138154""","""CID1852096"""
3,0.41901854,"""CNR9546722""","""CID9258308"""
1,0.38315883,"""CNR3998480""","""CID7621235"""
1,0.14924388,"""CNR2306090""","""CID6320858"""
2,0.5718521,"""CNR4977169""","""CID5528878"""
0,-0.034097634,"""CNR7442965""","""CID8312826"""
0,0.5372709,"""CNR7176398""","""CID5898776"""
2,0.2007556,"""CNR6333569""","""CID7515653"""
3,0.52043235,"""CNR6079904""","""CID9406422"""
1,0.56093097,"""CNR4924114""","""CID4993525"""
3,0.369946,"""CNR4435777""","""CID4873854"""
3,0.5550978,"""CNR1048808""","""CID2155572"""
0,0.44547218,"""CNR8363271""","""CID3473725"""
0,0.51884186,"""CNR8216119""","""CID4866799"""
2,0.13166939,"""CNR4368979""","""CID5131758"""
4,0.060912803,"""CNR2011992""","""CID9890981"""
0,0.41465738,"""CNR7349292""","""CID4904395"""
2,0.5696674,"""CNR4394506""","""CID9458654"""
1,0.010092431,"""CNR8192181""","""CID8109038"""
2,0.46990868,"""CNR6082515""","""CID2885714"""
3,0.0452135,"""CNR5110133""","""CID4301040"""
0,0.50988406,"""CNR6600826""","""CID6055687"""
3,0.020909732,"""CNR2747833""","""CID3336232"""
2,0.16025764,"""CNR1774927""","""CID5706283"""
4,0.48218971,"""CNR1211442""","""CID8696724"""
1,0.445536,"""CNR3088183""","""CID4362448"""
2,0.29724896,"""CNR9895915""","""CID8637072"""
3,0.5054096,"""CNR9980491""","""CID9579766"""
4,0.315469,"""CNR3721258""","""CID7110279"""
2,0.42206228,"""CNR6479507""","""CID8424713"""
3,0.52520996,"""CNR7897755""","""CID3427181"""
